transaction_id,account_id,beneficiary_id,device_id,transaction_timestamp,amount,currency,transaction_type,merchant_category,origin_country,destination_country,channel,is_suspicious,suspicious_pattern
TXN0003854,ACCT000610,BEN000251,DEV000129,2025-05-01T14:12:00,5000.0,SGD,bank_transfer,electronics,NL,AE,web,True,round_number_payments
TXN0003855,ACCT000098,BEN000600,DEV000150,2025-04-17T00:56:00,82.22,EUR,card_payment,crypto_exchange,US,FR,mobile,False,normal_activity
TXN0003856,ACCT000465,BEN000597,DEV000578,2025-10-08T12:57:00,118.44,EUR,international_transfer,grocery,NG,DE,web,False,normal_activity
TXN0003857,ACCT000268,BEN000763,DEV000379,2025-10-07T04:24:00,37.96,SGD,card_payment,travel,US,GB,mobile,False,normal_activity
TXN0003858,ACCT000306,BEN000106,DEV000595,2025-09-11T15:54:00,183.92,USD,international_transfer,cash_services,DE,DE,mobile,False,normal_activity
TXN0003859,ACCT000652,BEN000291,DEV000004,2025-09-09T08:18:00,14.88,SGD,card_payment,grocery,DE,NG,web,False,normal_activity
TXN0003860,ACCT000455,BEN000618,DEV000275,2025-03-30T13:12:00,31.51,AED,bank_transfer,electronics,GB,NL,mobile,False,normal_activity
TXN0003861,ACCT000224,BEN000344,DEV000275,2025-08-31T10:59:00,14.39,USD,bank_transfer,cash_services,GB,AE,web,False,normal_activity
TXN0003862,ACCT000655,BEN000525,DEV000241,2025-04-29T04:43:00,34.39,EUR,card_payment,travel,TR,GB,web,False,normal_activity
TXN0003863,ACCT000407,BEN000589,DEV000235,2025-07-14T01:07:00,58.03,USD,card_payment,grocery,ZA,GB,mobile,False,normal_activity
TXN0003864,ACCT000070,BEN000708,DEV000048,2025-07-20T13:16:00,140.94,USD,card_payment,crypto_exchange,AE,GB,mobile,False,normal_activity
TXN0003865,ACCT000275,BEN000181,DEV000020,2025-10-18T04:57:00,57.99,USD,card_payment,travel,GB,GB,mobile,False,normal_activity
TXN0003866,ACCT000171,BEN000209,DEV000467,2025-11-28T08:51:00,39.02,USD,bank_transfer,grocery,GB,US,web,False,normal_activity
TXN0003867,ACCT000450,BEN000377,DEV000265,2025-06-03T06:15:00,16.54,USD,card_payment,grocery,FR,GB,api,False,normal_activity
TXN0003868,ACCT000603,BEN000405,DEV000098,2025-02-10T16:35:00,14039.98,USD,bank_transfer,cash_services,NG,SG,mobile,True,rapid_movement_of_funds
TXN0003869,ACCT000028,BEN000725,DEV000209,2025-01-07T19:28:00,88.16,AED,card_payment,crypto_exchange,NL,GB,mobile,True,account_takeover_style_behaviour
TXN0003870,ACCT000547,BEN000032,DEV000560,2025-05-11T21:14:00,147.42,USD,international_transfer,grocery,US,US,branch,False,normal_activity
TXN0003871,ACCT000642,BEN000197,DEV000002,2025-06-07T02:01:00,45.73,GBP,international_transfer,grocery,NL,GB,web,True,shared_device_behaviour
TXN0003872,ACCT000696,BEN000731,DEV000595,2025-08-07T16:47:00,198.33,AED,card_payment,cash_services,DE,NL,mobile,False,normal_activity
TXN0003873,ACCT000463,BEN000492,DEV000097,2025-05-10T10:07:00,28.36,AED,cash_withdrawal,gambling,DE,AE,web,True,high_risk_jurisdiction_exposure
TXN0003874,ACCT000220,BEN000541,DEV000074,2025-04-29T11:01:00,46.92,AED,card_payment,travel,BR,DE,api,False,normal_activity
TXN0003875,ACCT000102,BEN000200,DEV000339,2025-09-26T01:13:00,50.63,GBP,bank_transfer,crypto_exchange,FR,GB,mobile,False,normal_activity
TXN0003876,ACCT000662,BEN000499,DEV000410,2025-04-16T16:28:00,264.14,EUR,cash_withdrawal,grocery,FR,FR,web,False,normal_activity
TXN0003877,ACCT000289,BEN000296,DEV000589,2025-01-17T14:59:00,75.21,USD,card_payment,grocery,GB,US,web,False,normal_activity
TXN0003878,ACCT000241,BEN000587,DEV000280,2025-06-07T15:51:00,13.22,USD,bank_transfer,cash_services,GB,US,mobile,False,normal_activity
TXN0003879,ACCT000514,BEN000073,DEV000121,2025-08-14T15:13:00,157.04,AED,card_payment,electronics,GB,FR,api,False,normal_activity
TXN0003880,ACCT000501,BEN000228,DEV000325,2025-03-12T07:17:00,351.19,GBP,international_transfer,grocery,SG,GB,api,False,normal_activity
TXN0003881,ACCT000567,BEN000516,DEV000001,2025-01-04T21:36:00,53.26,SGD,bank_transfer,travel,NL,GB,web,True,shared_device_behaviour
TXN0003882,ACCT000618,BEN000484,DEV000108,2025-08-09T06:07:00,29.74,SGD,card_payment,travel,GB,AE,web,False,normal_activity
TXN0003883,ACCT000614,BEN000673,DEV000054,2025-03-11T05:48:00,145.16,GBP,card_payment,cash_services,NL,NL,web,False,normal_activity
TXN0003884,ACCT000120,BEN000641,DEV000435,2025-11-17T14:04:00,390.66,AED,bank_transfer,grocery,GB,ZA,web,False,normal_activity
TXN0003885,ACCT000119,BEN000012,DEV000386,2025-05-03T07:49:00,143.15,USD,bank_transfer,crypto_exchange,GB,AE,mobile,True,high_risk_jurisdiction_exposure
TXN0003886,ACCT000144,BEN000073,DEV000100,2025-11-29T10:13:00,15.48,EUR,bank_transfer,crypto_exchange,FR,FR,mobile,False,normal_activity
TXN0003887,ACCT000440,BEN000284,DEV000336,2025-02-01T20:09:00,131.53,EUR,bank_transfer,gambling,GB,NL,mobile,False,normal_activity
TXN0003888,ACCT000407,BEN000768,DEV000532,2025-06-22T01:35:00,95.95,AED,card_payment,gambling,GB,DE,mobile,False,normal_activity
TXN0003889,ACCT000601,BEN000382,DEV000491,2025-05-31T17:20:00,28.24,AED,bank_transfer,crypto_exchange,GB,US,web,False,normal_activity
TXN0003890,ACCT000591,BEN000714,DEV000273,2025-04-18T02:34:00,212.71,USD,card_payment,travel,US,GB,branch,False,normal_activity
TXN0003891,ACCT000570,BEN000048,DEV000035,2025-05-12T20:03:00,98.94,EUR,card_payment,grocery,FR,NL,mobile,False,normal_activity
TXN0003892,ACCT000056,BEN000771,DEV000381,2025-05-20T13:47:00,217.78,SGD,card_payment,cash_services,DE,US,web,False,normal_activity
TXN0003893,ACCT000487,BEN000049,DEV000310,2025-01-22T11:24:00,25.65,EUR,cash_withdrawal,grocery,US,US,web,False,normal_activity
TXN0003894,ACCT000596,BEN000647,DEV000554,2025-03-25T08:23:00,95.48,GBP,bank_transfer,grocery,GB,GB,mobile,False,normal_activity
TXN0003895,ACCT000688,BEN000702,DEV000332,2025-04-11T14:50:00,29.8,SGD,card_payment,grocery,BR,GB,web,False,normal_activity
TXN0003896,ACCT000241,BEN000236,DEV000443,2025-08-07T11:16:00,83.34,EUR,international_transfer,grocery,DE,PA,mobile,True,high_risk_jurisdiction_exposure
TXN0003897,ACCT000544,BEN000241,DEV000318,2025-04-17T13:45:00,252.02,GBP,card_payment,grocery,GB,GB,mobile,False,normal_activity
TXN0003898,ACCT000285,BEN000466,DEV000325,2025-02-19T04:07:00,18.47,SGD,card_payment,travel,SG,US,mobile,False,normal_activity
TXN0003899,ACCT000113,BEN000578,DEV000191,2025-09-09T04:54:00,19.45,AED,card_payment,travel,US,DE,api,False,normal_activity
TXN0003900,ACCT000238,BEN000097,DEV000242,2025-04-27T03:12:00,157.58,SGD,international_transfer,electronics,BR,FR,api,False,normal_activity
TXN0003901,ACCT000176,BEN000190,DEV000178,2025-01-08T09:34:00,65.84,EUR,cash_withdrawal,cash_services,SG,SG,web,False,normal_activity
TXN0003902,ACCT000639,BEN000604,DEV000278,2025-03-04T06:23:00,22875.05,SGD,bank_transfer,electronics,NL,ZA,web,True,rapid_movement_of_funds
TXN0003903,ACCT000123,BEN000646,DEV000571,2025-07-21T15:05:00,32.25,USD,cash_withdrawal,cash_services,GB,NG,web,False,normal_activity
TXN0003904,ACCT000092,BEN000123,DEV000206,2025-03-16T22:10:00,69.83,GBP,bank_transfer,grocery,FR,GB,mobile,False,normal_activity
TXN0003905,ACCT000406,BEN000712,DEV000278,2025-12-05T02:59:00,123.88,EUR,cash_withdrawal,travel,NL,US,mobile,False,normal_activity
TXN0003906,ACCT000402,BEN000694,DEV000568,2025-09-03T01:57:00,80.57,USD,cash_withdrawal,grocery,SG,AE,mobile,False,normal_activity
TXN0003907,ACCT000393,BEN000695,DEV000091,2025-04-19T21:55:00,13.33,EUR,card_payment,electronics,FR,PA,mobile,False,normal_activity
TXN0003908,ACCT000104,BEN000193,DEV000152,2025-12-29T08:24:00,845.85,SGD,bank_transfer,cash_services,GB,NL,api,False,normal_activity
TXN0003909,ACCT000349,BEN000536,DEV000296,2025-09-19T06:54:00,80.73,AED,card_payment,grocery,US,US,web,False,normal_activity
TXN0003910,ACCT000651,BEN000129,DEV000246,2025-09-04T12:40:00,19.96,EUR,bank_transfer,crypto_exchange,GB,BR,web,False,normal_activity
TXN0003911,ACCT000063,BEN000158,DEV000205,2025-01-28T04:22:00,88.48,SGD,card_payment,gambling,DE,FR,branch,False,normal_activity
TXN0003912,ACCT000559,BEN000057,DEV000467,2025-03-31T02:22:00,1000.0,AED,bank_transfer,grocery,GB,FR,web,True,round_number_payments
TXN0003913,ACCT000089,BEN000395,DEV000300,2025-08-10T00:48:00,163.13,AED,international_transfer,travel,DE,GB,web,False,normal_activity
TXN0003914,ACCT000164,BEN000570,DEV000219,2025-05-29T19:04:00,153.61,SGD,bank_transfer,grocery,GB,NG,web,False,normal_activity
TXN0003915,ACCT000629,BEN000160,DEV000288,2025-11-07T18:27:00,55.01,AED,card_payment,travel,DE,ZA,mobile,False,normal_activity
TXN0003916,ACCT000209,BEN000149,DEV000532,2025-08-18T04:47:00,14.16,EUR,card_payment,gambling,GB,US,mobile,False,normal_activity
TXN0003917,ACCT000366,BEN000222,DEV000591,2025-01-29T23:59:00,101.01,SGD,international_transfer,grocery,DE,US,web,False,normal_activity
TXN0003918,ACCT000268,BEN000159,DEV000146,2025-11-13T14:20:00,15.21,EUR,bank_transfer,cash_services,GB,AE,mobile,False,normal_activity
TXN0003919,ACCT000430,BEN000667,DEV000025,2025-12-08T00:41:00,199.08,SGD,bank_transfer,gambling,US,FR,web,False,normal_activity
TXN0003920,ACCT000284,BEN000136,DEV000019,2025-09-18T16:50:00,34.48,SGD,card_payment,grocery,SG,ZA,branch,False,normal_activity
TXN0003921,ACCT000311,BEN000223,DEV000268,2025-10-08T07:52:00,118.09,GBP,bank_transfer,travel,AE,SG,branch,False,normal_activity
TXN0003922,ACCT000573,BEN000245,DEV000378,2025-02-23T01:28:00,36.95,GBP,bank_transfer,electronics,NL,NL,mobile,False,normal_activity
TXN0003923,ACCT000388,BEN000163,DEV000031,2025-09-27T07:41:00,42.83,AED,cash_withdrawal,electronics,FR,GB,mobile,False,normal_activity
TXN0003924,ACCT000396,BEN000753,DEV000305,2025-08-09T10:22:00,32.43,USD,bank_transfer,electronics,GB,NL,api,False,normal_activity
TXN0003925,ACCT000564,BEN000168,DEV000240,2025-02-15T22:36:00,127.04,GBP,card_payment,travel,GB,GB,api,False,normal_activity
TXN0003926,ACCT000300,BEN000390,DEV000560,2025-03-13T23:15:00,38.12,GBP,bank_transfer,cash_services,US,ZA,mobile,False,normal_activity
TXN0003927,ACCT000577,BEN000453,DEV000363,2025-07-20T12:32:00,133.18,GBP,bank_transfer,grocery,GB,AE,branch,False,normal_activity
TXN0003928,ACCT000504,BEN000209,DEV000254,2025-05-17T15:06:00,39.03,USD,card_payment,electronics,GB,US,branch,False,normal_activity
TXN0003929,ACCT000619,BEN000377,DEV000352,2025-07-30T17:43:00,54.15,SGD,bank_transfer,grocery,SG,GB,mobile,False,normal_activity
TXN0003930,ACCT000321,BEN000137,DEV000082,2025-12-19T03:50:00,17369.04,AED,card_payment,electronics,US,BR,mobile,True,rapid_movement_of_funds
TXN0003931,ACCT000392,BEN000387,DEV000286,2025-08-18T10:01:00,76.59,GBP,international_transfer,grocery,NG,DE,api,False,normal_activity
TXN0003932,ACCT000090,BEN000016,DEV000198,2025-11-22T14:38:00,29.03,EUR,card_payment,grocery,GB,FR,web,False,normal_activity
TXN0003933,ACCT000078,BEN000352,DEV000109,2025-01-11T15:57:00,1000.0,SGD,bank_transfer,grocery,NL,GB,web,True,round_number_payments
TXN0003934,ACCT000076,BEN000292,DEV000236,2025-04-04T17:20:00,52.24,AED,bank_transfer,cash_services,US,GB,api,False,normal_activity
TXN0003935,ACCT000444,BEN000281,DEV000384,2025-11-22T04:20:00,108.8,AED,cash_withdrawal,grocery,GB,GB,branch,False,normal_activity
TXN0003936,ACCT000229,BEN000089,DEV000350,2025-09-23T22:01:00,65.72,AED,international_transfer,travel,US,TR,mobile,False,normal_activity
TXN0003937,ACCT000203,BEN000799,DEV000579,2025-05-11T15:12:00,113.05,SGD,card_payment,travel,GB,SG,web,False,normal_activity
TXN0003938,ACCT000423,BEN000022,DEV000165,2025-05-01T06:35:00,46.05,AED,card_payment,grocery,TR,GB,branch,False,normal_activity
TXN0003939,ACCT000279,BEN000117,DEV000420,2025-09-30T02:18:00,32.77,SGD,bank_transfer,cash_services,GB,GB,mobile,False,normal_activity
TXN0003940,ACCT000095,BEN000083,DEV000331,2025-01-03T20:50:00,97.92,SGD,bank_transfer,grocery,SG,NG,mobile,False,normal_activity
TXN0003941,ACCT000391,BEN000783,DEV000525,2025-01-30T06:14:00,42.76,AED,bank_transfer,cash_services,US,FR,branch,False,normal_activity
TXN0003942,ACCT000386,BEN000255,DEV000545,2025-11-07T07:00:00,247.87,GBP,bank_transfer,grocery,GB,DE,web,False,normal_activity
TXN0003943,ACCT000098,BEN000345,DEV000425,2025-10-02T16:56:00,70.87,GBP,cash_withdrawal,travel,DE,GB,mobile,False,normal_activity
TXN0003944,ACCT000189,BEN000601,DEV000255,2025-10-28T05:02:00,19.37,USD,bank_transfer,gambling,GB,BR,mobile,False,normal_activity
TXN0003945,ACCT000167,BEN000041,DEV000321,2025-06-24T07:29:00,39.37,AED,card_payment,grocery,GB,SG,branch,False,normal_activity
TXN0003946,ACCT000487,BEN000054,DEV000391,2025-04-18T08:50:00,27.13,SGD,card_payment,gambling,US,GB,mobile,False,normal_activity
TXN0003947,ACCT000175,BEN000147,DEV000484,2025-05-24T06:43:00,175.15,EUR,international_transfer,travel,GB,US,mobile,False,normal_activity
TXN0003948,ACCT000020,BEN000543,DEV000138,2025-10-09T19:32:00,133.78,USD,card_payment,travel,SG,NG,api,False,normal_activity
TXN0003949,ACCT000187,BEN000783,DEV000524,2025-03-29T10:14:00,10639.6,GBP,card_payment,grocery,US,FR,web,True,rapid_movement_of_funds
TXN0003950,ACCT000329,BEN000497,DEV000481,2025-01-12T11:49:00,86.58,USD,international_transfer,grocery,GB,AE,mobile,False,normal_activity
TXN0003951,ACCT000539,BEN000698,DEV000053,2025-07-01T11:01:00,61.63,AED,bank_transfer,gambling,US,US,web,False,normal_activity
TXN0003952,ACCT000037,BEN000706,DEV000162,2025-07-17T00:30:00,1000.0,AED,bank_transfer,grocery,GB,GB,mobile,True,round_number_payments
TXN0003953,ACCT000617,BEN000222,DEV000142,2025-06-03T01:06:00,106.47,AED,cash_withdrawal,grocery,BR,US,mobile,False,normal_activity
TXN0003954,ACCT000232,BEN000148,DEV000348,2025-12-25T06:40:00,125.21,SGD,card_payment,grocery,US,GB,api,False,normal_activity
TXN0003955,ACCT000240,BEN000129,DEV000126,2025-08-10T06:01:00,56.11,EUR,bank_transfer,grocery,SG,BR,web,False,normal_activity
TXN0003956,ACCT000011,BEN000636,DEV000181,2025-10-15T19:04:00,375.43,GBP,card_payment,grocery,BR,GB,web,True,unusual_amount_spike
TXN0003957,ACCT000194,BEN000536,DEV000114,2025-03-27T15:19:00,121.34,EUR,international_transfer,grocery,BR,US,mobile,False,normal_activity
TXN0003958,ACCT000329,BEN000692,DEV000041,2025-07-30T01:55:00,269.4,SGD,card_payment,grocery,GB,SG,web,False,normal_activity
TXN0003959,ACCT000439,BEN000406,DEV000276,2025-05-11T00:07:00,180.44,EUR,card_payment,electronics,DE,GB,mobile,False,normal_activity
TXN0003960,ACCT000537,BEN000782,DEV000192,2025-05-14T12:35:00,276.85,SGD,card_payment,electronics,BR,ZA,mobile,False,normal_activity
TXN0003961,ACCT000366,BEN000716,DEV000303,2025-02-07T04:00:00,77.16,EUR,bank_transfer,cash_services,NL,GB,web,False,normal_activity
TXN0003962,ACCT000071,BEN000647,DEV000128,2025-09-26T09:36:00,27.85,AED,card_payment,electronics,US,GB,web,True,mule_account_style_behaviour
TXN0003963,ACCT000274,BEN000643,DEV000172,2025-06-17T14:03:00,30.17,GBP,bank_transfer,travel,GB,BR,web,False,normal_activity
TXN0003964,ACCT000515,BEN000100,DEV000536,2025-12-23T00:34:00,230.81,SGD,bank_transfer,grocery,GB,NG,mobile,False,normal_activity
TXN0003965,ACCT000448,BEN000596,DEV000484,2025-08-02T12:55:00,12.48,USD,card_payment,crypto_exchange,GB,GB,web,False,normal_activity
TXN0003966,ACCT000409,BEN000758,DEV000160,2025-03-12T02:58:00,258.34,GBP,international_transfer,travel,TR,TR,mobile,True,high_risk_jurisdiction_exposure
TXN0003967,ACCT000356,BEN000234,DEV000098,2025-09-20T13:50:00,32.82,USD,international_transfer,crypto_exchange,NG,US,web,False,normal_activity
TXN0003968,ACCT000354,BEN000652,DEV000585,2025-01-19T01:54:00,376.55,SGD,card_payment,grocery,GB,US,branch,False,normal_activity
TXN0003969,ACCT000696,BEN000281,DEV000409,2025-09-30T14:50:00,62.58,GBP,card_payment,electronics,SG,GB,web,False,normal_activity
TXN0003970,ACCT000420,BEN000170,DEV000296,2025-05-18T16:51:00,127.78,SGD,bank_transfer,crypto_exchange,US,GB,mobile,False,normal_activity
TXN0003971,ACCT000418,BEN000585,DEV000420,2025-01-15T08:32:00,570.52,USD,card_payment,travel,GB,TR,web,False,normal_activity
TXN0003972,ACCT000236,BEN000133,DEV000133,2025-07-08T15:48:00,49.54,EUR,bank_transfer,travel,DE,GB,mobile,False,normal_activity
TXN0003973,ACCT000344,BEN000386,DEV000257,2025-06-25T16:25:00,48.8,GBP,bank_transfer,grocery,US,FR,mobile,False,normal_activity
TXN0003974,ACCT000498,BEN000750,DEV000235,2025-03-31T12:06:00,35.68,SGD,bank_transfer,grocery,ZA,US,mobile,False,normal_activity
TXN0003975,ACCT000601,BEN000126,DEV000433,2025-02-08T23:21:00,27.07,AED,bank_transfer,grocery,TR,ZA,mobile,False,normal_activity
TXN0003976,ACCT000546,BEN000125,DEV000111,2025-08-14T01:04:00,49.56,EUR,international_transfer,travel,US,AE,web,True,high_risk_jurisdiction_exposure
TXN0003977,ACCT000464,BEN000755,DEV000294,2025-06-15T16:39:00,40.47,USD,bank_transfer,grocery,FR,FR,mobile,False,normal_activity
TXN0003978,ACCT000545,BEN000622,DEV000501,2025-04-22T15:24:00,21.64,AED,card_payment,gambling,GB,DE,web,True,high_transaction_velocity
TXN0003979,ACCT000024,BEN000370,DEV000118,2025-07-24T12:25:00,55.18,AED,card_payment,crypto_exchange,NL,GB,mobile,False,normal_activity
TXN0003980,ACCT000189,BEN000325,DEV000072,2025-12-25T09:36:00,99.96,AED,bank_transfer,cash_services,GB,DE,mobile,True,account_takeover_style_behaviour
TXN0003981,ACCT000171,BEN000772,DEV000493,2025-11-14T09:44:00,29.78,SGD,bank_transfer,cash_services,GB,US,mobile,False,normal_activity
TXN0003982,ACCT000458,BEN000580,DEV000525,2025-04-07T20:26:00,57.62,USD,cash_withdrawal,electronics,US,AE,mobile,True,high_risk_jurisdiction_exposure
TXN0003983,ACCT000528,BEN000727,DEV000259,2025-05-15T07:50:00,236.48,GBP,bank_transfer,crypto_exchange,DE,NL,web,False,normal_activity
TXN0003984,ACCT000104,BEN000074,DEV000028,2025-10-21T02:06:00,18.59,EUR,bank_transfer,travel,GB,PA,mobile,False,normal_activity
TXN0003985,ACCT000136,BEN000425,DEV000325,2025-02-17T14:14:00,379.37,EUR,international_transfer,gambling,SG,FR,mobile,False,normal_activity
TXN0003986,ACCT000347,BEN000581,DEV000180,2025-12-19T02:13:00,36.36,GBP,card_payment,electronics,NL,AE,web,False,normal_activity
TXN0003987,ACCT000678,BEN000029,DEV000353,2025-05-31T09:37:00,79.9,GBP,card_payment,crypto_exchange,GB,ZA,mobile,False,normal_activity
TXN0003988,ACCT000002,BEN000410,DEV000084,2025-07-02T08:00:00,210.87,USD,international_transfer,grocery,ZA,SG,web,False,normal_activity
TXN0003989,ACCT000616,BEN000045,DEV000484,2025-12-21T18:25:00,277.52,USD,international_transfer,crypto_exchange,GB,GB,mobile,False,normal_activity
TXN0003990,ACCT000136,BEN000721,DEV000412,2025-03-14T17:27:00,1245.41,USD,card_payment,electronics,US,AE,web,True,unusual_amount_spike
TXN0003991,ACCT000188,BEN000545,DEV000388,2025-03-02T13:30:00,35.69,EUR,card_payment,grocery,NG,GB,mobile,False,normal_activity
TXN0003992,ACCT000443,BEN000151,DEV000308,2025-11-21T23:43:00,32.97,EUR,bank_transfer,crypto_exchange,DE,DE,api,False,normal_activity
TXN0003993,ACCT000511,BEN000418,DEV000133,2025-09-22T02:51:00,39.75,GBP,card_payment,travel,DE,SG,mobile,False,normal_activity
TXN0003994,ACCT000613,BEN000088,DEV000564,2025-05-27T20:30:00,365.16,GBP,card_payment,electronics,ZA,US,api,False,normal_activity
TXN0003995,ACCT000004,BEN000644,DEV000160,2025-02-08T16:52:00,47.24,GBP,card_payment,electronics,TR,DE,mobile,False,normal_activity
TXN0003996,ACCT000035,BEN000157,DEV000220,2025-07-18T14:31:00,89.23,SGD,bank_transfer,electronics,GB,GB,web,False,normal_activity
TXN0003997,ACCT000335,BEN000486,DEV000556,2025-10-06T22:51:00,26.07,AED,card_payment,crypto_exchange,GB,ZA,mobile,True,high_transaction_velocity
TXN0003998,ACCT000391,BEN000063,DEV000025,2025-01-18T21:35:00,311.77,GBP,card_payment,travel,US,DE,mobile,True,unusual_amount_spike
TXN0003999,ACCT000183,BEN000127,DEV000076,2025-03-21T00:38:00,68.29,AED,card_payment,electronics,GB,GB,mobile,False,normal_activity
TXN0004000,ACCT000446,BEN000785,DEV000457,2025-05-08T01:23:00,49.79,USD,bank_transfer,cash_services,NL,GB,mobile,False,normal_activity
TXN0004001,ACCT000186,BEN000309,DEV000221,2025-04-13T14:16:00,53.17,AED,cash_withdrawal,grocery,ZA,GB,mobile,True,high_transaction_velocity
TXN0004002,ACCT000653,BEN000099,DEV000348,2025-07-22T22:09:00,17.62,GBP,bank_transfer,gambling,US,NG,web,False,normal_activity
TXN0004003,ACCT000125,BEN000560,DEV000349,2025-12-26T22:35:00,62.42,AED,card_payment,grocery,GB,SG,mobile,False,normal_activity
TXN0004004,ACCT000459,BEN000161,DEV000497,2025-09-10T22:33:00,268.9,USD,international_transfer,travel,GB,NL,web,False,normal_activity
TXN0004005,ACCT000372,BEN000472,DEV000373,2025-07-07T20:58:00,30.95,SGD,international_transfer,grocery,ZA,GB,mobile,False,normal_activity
TXN0004006,ACCT000073,BEN000648,DEV000256,2025-12-14T04:02:00,149.56,GBP,card_payment,gambling,GB,FR,web,False,normal_activity
TXN0004007,ACCT000424,BEN000547,DEV000330,2025-10-26T13:24:00,2.95,EUR,international_transfer,grocery,FR,SG,web,False,normal_activity
TXN0004008,ACCT000103,BEN000198,DEV000443,2025-08-01T23:25:00,32.39,AED,bank_transfer,crypto_exchange,DE,FR,mobile,True,mule_account_style_behaviour
TXN0004009,ACCT000378,BEN000190,DEV000228,2025-01-20T01:38:00,19379.29,GBP,card_payment,travel,GB,SG,web,True,rapid_movement_of_funds
TXN0004010,ACCT000446,BEN000178,DEV000103,2025-04-10T01:27:00,202.87,EUR,bank_transfer,grocery,DE,US,mobile,False,normal_activity
TXN0004011,ACCT000051,BEN000506,DEV000292,2025-12-04T16:26:00,147.07,AED,bank_transfer,cash_services,GB,SG,mobile,False,normal_activity
TXN0004012,ACCT000151,BEN000538,DEV000600,2025-07-23T08:47:00,9920.11,AED,international_transfer,grocery,ZA,US,web,True,rapid_movement_of_funds
TXN0004013,ACCT000207,BEN000417,DEV000068,2025-12-04T20:26:00,86.52,EUR,card_payment,grocery,AE,FR,web,False,normal_activity
TXN0004014,ACCT000650,BEN000320,DEV000105,2025-01-26T21:16:00,196.67,GBP,cash_withdrawal,travel,NL,DE,web,False,normal_activity
TXN0004015,ACCT000155,BEN000050,DEV000598,2025-03-07T19:07:00,226.21,AED,cash_withdrawal,grocery,SG,NL,mobile,False,normal_activity
TXN0004016,ACCT000645,BEN000669,DEV000498,2025-02-24T01:19:00,46.28,GBP,card_payment,crypto_exchange,GB,NL,web,False,normal_activity
TXN0004017,ACCT000374,BEN000529,DEV000071,2025-02-05T13:39:00,9.13,EUR,bank_transfer,grocery,NG,DE,web,True,high_transaction_velocity
TXN0004018,ACCT000665,BEN000511,DEV000128,2025-05-09T10:07:00,29.7,AED,bank_transfer,crypto_exchange,US,GB,api,False,normal_activity
TXN0004019,ACCT000582,BEN000083,DEV000415,2025-12-31T18:37:00,132.89,GBP,card_payment,travel,GB,NG,branch,False,normal_activity
TXN0004020,ACCT000206,BEN000231,DEV000470,2025-01-09T02:58:00,440.98,EUR,card_payment,gambling,GB,US,mobile,False,normal_activity
TXN0004021,ACCT000392,BEN000244,DEV000441,2025-12-07T20:55:00,63.5,SGD,international_transfer,grocery,US,NL,mobile,False,normal_activity
TXN0004022,ACCT000502,BEN000479,DEV000517,2025-01-28T11:50:00,38.62,GBP,bank_transfer,grocery,GB,US,web,False,normal_activity
TXN0004023,ACCT000055,BEN000630,DEV000305,2025-01-06T19:08:00,577.91,EUR,bank_transfer,gambling,GB,GB,web,False,normal_activity
TXN0004024,ACCT000465,BEN000694,DEV000526,2025-01-03T16:19:00,96.08,GBP,card_payment,grocery,GB,AE,mobile,False,normal_activity
TXN0004025,ACCT000322,BEN000418,DEV000358,2025-10-09T23:22:00,22.09,SGD,bank_transfer,travel,GB,SG,branch,False,normal_activity
TXN0004026,ACCT000025,BEN000292,DEV000286,2025-03-08T08:28:00,59.92,AED,cash_withdrawal,gambling,NG,GB,mobile,True,account_takeover_style_behaviour
TXN0004027,ACCT000607,BEN000327,DEV000382,2025-02-10T04:04:00,2095.21,USD,international_transfer,cash_services,GB,DE,mobile,True,unusual_amount_spike
TXN0004028,ACCT000186,BEN000590,DEV000258,2025-10-29T07:44:00,561.86,USD,cash_withdrawal,grocery,FR,PA,mobile,True,unusual_amount_spike
TXN0004029,ACCT000612,BEN000255,DEV000364,2025-08-22T21:05:00,136.31,GBP,card_payment,gambling,AE,DE,web,False,normal_activity
TXN0004030,ACCT000145,BEN000333,DEV000501,2025-05-09T06:17:00,15.73,EUR,international_transfer,gambling,GB,NG,web,False,normal_activity
TXN0004031,ACCT000380,BEN000630,DEV000575,2025-10-07T17:19:00,18.34,GBP,cash_withdrawal,cash_services,GB,GB,mobile,False,normal_activity
TXN0004032,ACCT000260,BEN000435,DEV000348,2025-11-26T09:28:00,34.42,AED,card_payment,gambling,US,SG,mobile,False,normal_activity
TXN0004033,ACCT000626,BEN000375,DEV000004,2025-07-15T10:01:00,51.73,GBP,bank_transfer,grocery,DE,GB,mobile,False,normal_activity
TXN0004034,ACCT000668,BEN000587,DEV000373,2025-11-20T00:03:00,90.07,SGD,card_payment,cash_services,ZA,US,mobile,False,normal_activity
TXN0004035,ACCT000540,BEN000231,DEV000152,2025-05-06T21:51:00,118.28,USD,bank_transfer,grocery,GB,US,web,False,normal_activity
TXN0004036,ACCT000592,BEN000049,DEV000142,2025-11-12T03:52:00,613.7,SGD,card_payment,travel,BR,US,mobile,False,normal_activity
TXN0004037,ACCT000539,BEN000631,DEV000529,2025-08-23T09:07:00,34.31,GBP,bank_transfer,travel,US,US,web,False,normal_activity
TXN0004038,ACCT000206,BEN000364,DEV000268,2025-03-19T07:57:00,50.27,EUR,card_payment,travel,AE,SG,mobile,False,normal_activity
