alert_id,transaction_id,account_id,alert_type,alert_severity,alert_status,alert_timestamp,alert_reason
ALERT000621,TXN0003350,ACCT000418,amount_spike,high,open,2025-12-05T14:44:00,Synthetic alert generated for unusual amount spike.
ALERT000622,TXN0003354,ACCT000458,structuring_indicator,medium,closed_false_positive,2025-07-25T10:16:00,Synthetic alert generated for round number payments.
ALERT000623,TXN0003360,ACCT000331,velocity_rule,medium,open,2025-07-26T04:40:00,Synthetic alert generated for high transaction velocity.
ALERT000624,TXN0003362,ACCT000603,mule_activity,high,in_review,2025-11-17T19:30:00,Synthetic alert generated for mule account style behaviour.
ALERT000625,TXN0003376,ACCT000307,amount_spike,high,in_review,2025-07-30T11:37:00,Synthetic alert generated for unusual amount spike.
ALERT000626,TXN0003382,ACCT000001,velocity_rule,medium,escalated,2025-02-12T10:58:00,Synthetic alert generated for high transaction velocity.
ALERT000627,TXN0003384,ACCT000181,structuring_indicator,medium,open,2025-07-07T19:20:00,Synthetic alert generated for round number payments.
ALERT000628,TXN0003386,ACCT000342,mule_activity,medium,open,2025-07-12T17:48:00,Synthetic alert generated for mule account style behaviour.
ALERT000629,TXN0003389,ACCT000544,shared_device,medium,in_review,2025-02-05T09:45:00,Synthetic alert generated for shared device behaviour.
ALERT000630,TXN0003394,ACCT000319,structuring_indicator,high,in_review,2025-09-04T20:47:00,Synthetic alert generated for round number payments.
ALERT000631,TXN0003408,ACCT000621,structuring_indicator,medium,in_review,2025-02-21T05:31:00,Synthetic alert generated for round number payments.
ALERT000632,TXN0003421,ACCT000661,new_beneficiary,high,escalated,2025-07-05T15:22:00,Synthetic alert generated for new beneficiary risk.
ALERT000633,TXN0003424,ACCT000145,mule_activity,medium,closed_false_positive,2025-04-15T07:30:00,Synthetic alert generated for mule account style behaviour.
ALERT000634,TXN0003427,ACCT000102,structuring_indicator,medium,closed_false_positive,2025-10-17T12:37:00,Synthetic alert generated for round number payments.
ALERT000635,TXN0003428,ACCT000492,shared_device,medium,in_review,2025-08-21T10:28:00,Synthetic alert generated for shared device behaviour.
ALERT000636,TXN0003432,ACCT000524,velocity_rule,medium,closed_false_positive,2025-07-17T19:37:00,Synthetic alert generated for high transaction velocity.
ALERT000637,TXN0003433,ACCT000677,new_beneficiary,high,escalated,2025-07-14T13:02:00,Synthetic alert generated for new beneficiary risk.
ALERT000638,TXN0003435,ACCT000109,amount_spike,medium,open,2025-11-29T23:37:00,Synthetic alert generated for unusual amount spike.
ALERT000639,TXN0003440,ACCT000142,shared_device,high,in_review,2025-06-28T02:17:00,Synthetic alert generated for shared device behaviour.
ALERT000640,TXN0003446,ACCT000658,rapid_movement,medium,in_review,2025-04-18T22:48:00,Synthetic alert generated for rapid movement of funds.
ALERT000641,TXN0003451,ACCT000002,shared_device,high,in_review,2025-01-30T17:42:00,Synthetic alert generated for shared device behaviour.
ALERT000642,TXN0003453,ACCT000053,new_beneficiary,high,in_review,2025-05-30T19:08:00,Synthetic alert generated for new beneficiary risk.
ALERT000643,TXN0003456,ACCT000008,jurisdiction_risk,high,closed_false_positive,2025-05-25T11:20:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000644,TXN0003457,ACCT000520,new_beneficiary,medium,open,2025-08-14T20:06:00,Synthetic alert generated for new beneficiary risk.
ALERT000645,TXN0003462,ACCT000127,rapid_movement,medium,escalated,2025-09-10T21:45:00,Synthetic alert generated for rapid movement of funds.
ALERT000646,TXN0003469,ACCT000474,account_takeover,high,closed_false_positive,2025-05-31T21:04:00,Synthetic alert generated for account takeover style behaviour.
ALERT000647,TXN0003471,ACCT000377,account_takeover,high,open,2025-07-13T19:13:00,Synthetic alert generated for account takeover style behaviour.
ALERT000648,TXN0003486,ACCT000059,velocity_rule,medium,open,2025-07-12T04:11:00,Synthetic alert generated for high transaction velocity.
ALERT000649,TXN0003489,ACCT000231,velocity_rule,medium,closed_false_positive,2025-06-25T07:40:00,Synthetic alert generated for high transaction velocity.
ALERT000650,TXN0003490,ACCT000302,shared_device,medium,open,2025-03-12T23:10:00,Synthetic alert generated for shared device behaviour.
ALERT000651,TXN0003494,ACCT000594,account_takeover,high,in_review,2025-12-29T19:59:00,Synthetic alert generated for account takeover style behaviour.
ALERT000652,TXN0003497,ACCT000283,velocity_rule,high,in_review,2025-12-07T00:54:00,Synthetic alert generated for high transaction velocity.
ALERT000653,TXN0003516,ACCT000212,amount_spike,high,escalated,2025-05-15T09:18:00,Synthetic alert generated for unusual amount spike.
ALERT000654,TXN0003520,ACCT000180,account_takeover,high,open,2025-08-07T11:53:00,Synthetic alert generated for account takeover style behaviour.
ALERT000655,TXN0003532,ACCT000137,rapid_movement,medium,closed_false_positive,2025-01-21T23:39:00,Synthetic alert generated for rapid movement of funds.
ALERT000656,TXN0003538,ACCT000694,structuring_indicator,high,escalated,2025-09-25T21:49:00,Synthetic alert generated for round number payments.
ALERT000657,TXN0003540,ACCT000325,mule_activity,medium,in_review,2025-08-08T15:38:00,Synthetic alert generated for mule account style behaviour.
ALERT000658,TXN0003542,ACCT000476,account_takeover,high,open,2025-02-19T20:00:00,Synthetic alert generated for account takeover style behaviour.
ALERT000659,TXN0003551,ACCT000306,jurisdiction_risk,high,open,2025-02-20T03:44:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000660,TXN0003556,ACCT000686,velocity_rule,medium,in_review,2025-02-27T21:48:00,Synthetic alert generated for high transaction velocity.
ALERT000661,TXN0003557,ACCT000245,jurisdiction_risk,high,open,2025-08-15T18:18:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000662,TXN0003560,ACCT000329,shared_device,medium,open,2025-10-07T20:36:00,Synthetic alert generated for shared device behaviour.
ALERT000663,TXN0003562,ACCT000112,amount_spike,high,in_review,2025-09-24T03:45:00,Synthetic alert generated for unusual amount spike.
ALERT000664,TXN0003567,ACCT000209,velocity_rule,high,in_review,2025-04-19T01:21:00,Synthetic alert generated for high transaction velocity.
ALERT000665,TXN0003572,ACCT000231,rapid_movement,high,open,2025-08-03T02:08:00,Synthetic alert generated for rapid movement of funds.
ALERT000666,TXN0003576,ACCT000330,jurisdiction_risk,high,in_review,2025-10-25T22:48:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000667,TXN0003584,ACCT000610,velocity_rule,medium,in_review,2025-07-21T15:16:00,Synthetic alert generated for high transaction velocity.
ALERT000668,TXN0003587,ACCT000561,new_beneficiary,medium,in_review,2025-12-25T01:12:00,Synthetic alert generated for new beneficiary risk.
ALERT000669,TXN0003590,ACCT000443,amount_spike,medium,closed_false_positive,2025-01-09T10:55:00,Synthetic alert generated for unusual amount spike.
ALERT000670,TXN0003595,ACCT000601,mule_activity,medium,open,2025-04-29T10:48:00,Synthetic alert generated for mule account style behaviour.
ALERT000671,TXN0003598,ACCT000454,rapid_movement,medium,in_review,2025-02-24T03:12:00,Synthetic alert generated for rapid movement of funds.
ALERT000672,TXN0003599,ACCT000600,rapid_movement,medium,in_review,2025-09-18T00:35:00,Synthetic alert generated for rapid movement of funds.
ALERT000673,TXN0003604,ACCT000639,jurisdiction_risk,high,escalated,2025-12-07T17:06:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000674,TXN0003614,ACCT000442,new_beneficiary,medium,in_review,2025-09-13T13:08:00,Synthetic alert generated for new beneficiary risk.
ALERT000675,TXN0003620,ACCT000594,mule_activity,medium,open,2025-04-21T22:31:00,Synthetic alert generated for mule account style behaviour.
ALERT000676,TXN0003624,ACCT000137,rapid_movement,medium,open,2025-07-11T01:29:00,Synthetic alert generated for rapid movement of funds.
ALERT000677,TXN0003646,ACCT000539,velocity_rule,medium,in_review,2025-03-02T15:53:00,Synthetic alert generated for high transaction velocity.
ALERT000678,TXN0003647,ACCT000230,account_takeover,high,escalated,2025-08-26T08:15:00,Synthetic alert generated for account takeover style behaviour.
ALERT000679,TXN0003653,ACCT000317,rapid_movement,medium,in_review,2025-01-26T00:10:00,Synthetic alert generated for rapid movement of funds.
ALERT000680,TXN0003662,ACCT000235,shared_device,medium,in_review,2025-07-11T12:59:00,Synthetic alert generated for shared device behaviour.
ALERT000681,TXN0003683,ACCT000403,mule_activity,medium,open,2025-11-15T01:36:00,Synthetic alert generated for mule account style behaviour.
ALERT000682,TXN0003695,ACCT000468,mule_activity,medium,open,2025-11-05T00:12:00,Synthetic alert generated for mule account style behaviour.
ALERT000683,TXN0003708,ACCT000466,shared_device,medium,closed_false_positive,2025-09-19T04:43:00,Synthetic alert generated for shared device behaviour.
ALERT000684,TXN0003710,ACCT000188,new_beneficiary,medium,open,2025-01-01T04:10:00,Synthetic alert generated for new beneficiary risk.
ALERT000685,TXN0003723,ACCT000413,jurisdiction_risk,high,open,2025-06-18T09:30:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000686,TXN0003724,ACCT000228,shared_device,medium,open,2025-04-30T11:39:00,Synthetic alert generated for shared device behaviour.
ALERT000687,TXN0003733,ACCT000156,amount_spike,high,escalated,2025-04-09T08:06:00,Synthetic alert generated for unusual amount spike.
ALERT000688,TXN0003738,ACCT000292,new_beneficiary,medium,open,2025-06-14T10:51:00,Synthetic alert generated for new beneficiary risk.
ALERT000689,TXN0003740,ACCT000625,rapid_movement,high,open,2025-04-10T01:14:00,Synthetic alert generated for rapid movement of funds.
ALERT000690,TXN0003745,ACCT000243,structuring_indicator,medium,in_review,2025-01-02T12:19:00,Synthetic alert generated for round number payments.
ALERT000691,TXN0003750,ACCT000216,rapid_movement,medium,closed_false_positive,2025-09-05T07:36:00,Synthetic alert generated for rapid movement of funds.
ALERT000692,TXN0003755,ACCT000025,rapid_movement,medium,in_review,2025-04-16T16:53:00,Synthetic alert generated for rapid movement of funds.
ALERT000693,TXN0003757,ACCT000578,shared_device,medium,closed_false_positive,2025-08-17T12:30:00,Synthetic alert generated for shared device behaviour.
ALERT000694,TXN0003767,ACCT000674,new_beneficiary,medium,in_review,2025-11-04T00:25:00,Synthetic alert generated for new beneficiary risk.
ALERT000695,TXN0003768,ACCT000100,amount_spike,high,in_review,2025-04-18T00:51:00,Synthetic alert generated for unusual amount spike.
ALERT000696,TXN0003777,ACCT000093,structuring_indicator,high,escalated,2025-03-01T03:50:00,Synthetic alert generated for round number payments.
ALERT000697,TXN0003779,ACCT000523,account_takeover,high,open,2025-05-03T12:15:00,Synthetic alert generated for account takeover style behaviour.
ALERT000698,TXN0003783,ACCT000648,velocity_rule,medium,closed_false_positive,2025-05-25T05:32:00,Synthetic alert generated for high transaction velocity.
ALERT000699,TXN0003792,ACCT000565,shared_device,medium,in_review,2025-05-23T07:55:00,Synthetic alert generated for shared device behaviour.
ALERT000700,TXN0003793,ACCT000160,velocity_rule,high,open,2025-04-02T10:29:00,Synthetic alert generated for high transaction velocity.
ALERT000701,TXN0003798,ACCT000541,mule_activity,medium,in_review,2025-08-06T07:28:00,Synthetic alert generated for mule account style behaviour.
ALERT000702,TXN0003799,ACCT000645,rapid_movement,medium,in_review,2025-08-10T02:38:00,Synthetic alert generated for rapid movement of funds.
ALERT000703,TXN0003801,ACCT000046,velocity_rule,medium,open,2025-05-18T16:04:00,Synthetic alert generated for high transaction velocity.
ALERT000704,TXN0003803,ACCT000323,rapid_movement,medium,in_review,2025-06-03T07:51:00,Synthetic alert generated for rapid movement of funds.
ALERT000705,TXN0003818,ACCT000242,rapid_movement,high,in_review,2025-07-19T21:24:00,Synthetic alert generated for rapid movement of funds.
ALERT000706,TXN0003819,ACCT000170,velocity_rule,medium,closed_false_positive,2025-05-12T17:29:00,Synthetic alert generated for high transaction velocity.
ALERT000707,TXN0003822,ACCT000465,new_beneficiary,medium,open,2025-11-28T12:05:00,Synthetic alert generated for new beneficiary risk.
ALERT000708,TXN0003823,ACCT000337,amount_spike,medium,in_review,2025-11-20T04:56:00,Synthetic alert generated for unusual amount spike.
ALERT000709,TXN0003831,ACCT000566,jurisdiction_risk,high,in_review,2025-04-07T07:05:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000710,TXN0003837,ACCT000216,mule_activity,medium,closed_false_positive,2025-02-01T23:26:00,Synthetic alert generated for mule account style behaviour.
ALERT000711,TXN0003842,ACCT000207,amount_spike,medium,open,2025-10-06T02:07:00,Synthetic alert generated for unusual amount spike.
ALERT000712,TXN0003843,ACCT000152,rapid_movement,medium,open,2025-01-04T21:34:00,Synthetic alert generated for rapid movement of funds.
ALERT000713,TXN0003845,ACCT000486,jurisdiction_risk,high,escalated,2025-07-10T10:21:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000714,TXN0003851,ACCT000655,velocity_rule,high,open,2025-06-03T17:55:00,Synthetic alert generated for high transaction velocity.
ALERT000715,TXN0003852,ACCT000088,structuring_indicator,medium,closed_false_positive,2025-08-27T06:30:00,Synthetic alert generated for round number payments.
ALERT000716,TXN0003854,ACCT000610,structuring_indicator,medium,closed_false_positive,2025-05-01T15:42:00,Synthetic alert generated for round number payments.
ALERT000717,TXN0003868,ACCT000603,rapid_movement,high,open,2025-02-10T19:33:00,Synthetic alert generated for rapid movement of funds.
ALERT000718,TXN0003869,ACCT000028,account_takeover,high,in_review,2025-01-07T20:36:00,Synthetic alert generated for account takeover style behaviour.
ALERT000719,TXN0003871,ACCT000642,shared_device,medium,in_review,2025-06-07T04:46:00,Synthetic alert generated for shared device behaviour.
ALERT000720,TXN0003873,ACCT000463,jurisdiction_risk,high,closed_false_positive,2025-05-10T11:46:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000721,TXN0003881,ACCT000567,shared_device,medium,escalated,2025-01-05T00:23:00,Synthetic alert generated for shared device behaviour.
ALERT000722,TXN0003885,ACCT000119,jurisdiction_risk,high,in_review,2025-05-03T09:16:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000723,TXN0003896,ACCT000241,jurisdiction_risk,high,open,2025-08-07T13:56:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000724,TXN0003902,ACCT000639,rapid_movement,medium,in_review,2025-03-04T08:00:00,Synthetic alert generated for rapid movement of funds.
ALERT000725,TXN0003912,ACCT000559,structuring_indicator,medium,open,2025-03-31T04:49:00,Synthetic alert generated for round number payments.
ALERT000726,TXN0003930,ACCT000321,rapid_movement,medium,open,2025-12-19T06:44:00,Synthetic alert generated for rapid movement of funds.
ALERT000727,TXN0003933,ACCT000078,structuring_indicator,medium,escalated,2025-01-11T16:15:00,Synthetic alert generated for round number payments.
ALERT000728,TXN0003949,ACCT000187,rapid_movement,medium,open,2025-03-29T11:29:00,Synthetic alert generated for rapid movement of funds.
ALERT000729,TXN0003952,ACCT000037,structuring_indicator,medium,open,2025-07-17T00:35:00,Synthetic alert generated for round number payments.
ALERT000730,TXN0003956,ACCT000011,amount_spike,medium,open,2025-10-15T19:58:00,Synthetic alert generated for unusual amount spike.
ALERT000731,TXN0003962,ACCT000071,mule_activity,high,escalated,2025-09-26T09:49:00,Synthetic alert generated for mule account style behaviour.
ALERT000732,TXN0003966,ACCT000409,jurisdiction_risk,high,open,2025-03-12T04:17:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000733,TXN0003976,ACCT000546,jurisdiction_risk,high,closed_false_positive,2025-08-14T02:09:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000734,TXN0003978,ACCT000545,velocity_rule,high,closed_false_positive,2025-04-22T15:38:00,Synthetic alert generated for high transaction velocity.
ALERT000735,TXN0003980,ACCT000189,account_takeover,high,closed_false_positive,2025-12-25T10:47:00,Synthetic alert generated for account takeover style behaviour.
ALERT000736,TXN0003982,ACCT000458,jurisdiction_risk,high,open,2025-04-07T21:50:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000737,TXN0003990,ACCT000136,amount_spike,medium,in_review,2025-03-14T17:35:00,Synthetic alert generated for unusual amount spike.
ALERT000738,TXN0003997,ACCT000335,velocity_rule,high,open,2025-10-07T01:37:00,Synthetic alert generated for high transaction velocity.
ALERT000739,TXN0003998,ACCT000391,amount_spike,medium,in_review,2025-01-18T22:34:00,Synthetic alert generated for unusual amount spike.
ALERT000740,TXN0004001,ACCT000186,velocity_rule,high,closed_false_positive,2025-04-13T14:56:00,Synthetic alert generated for high transaction velocity.
ALERT000741,TXN0004008,ACCT000103,mule_activity,high,in_review,2025-08-01T23:39:00,Synthetic alert generated for mule account style behaviour.
ALERT000742,TXN0004009,ACCT000378,rapid_movement,high,in_review,2025-01-20T01:58:00,Synthetic alert generated for rapid movement of funds.
ALERT000743,TXN0004012,ACCT000151,rapid_movement,medium,in_review,2025-07-23T10:52:00,Synthetic alert generated for rapid movement of funds.
ALERT000744,TXN0004017,ACCT000374,velocity_rule,medium,closed_false_positive,2025-02-05T13:46:00,Synthetic alert generated for high transaction velocity.
ALERT000745,TXN0004026,ACCT000025,account_takeover,high,escalated,2025-03-08T08:49:00,Synthetic alert generated for account takeover style behaviour.
ALERT000746,TXN0004027,ACCT000607,amount_spike,high,closed_false_positive,2025-02-10T06:01:00,Synthetic alert generated for unusual amount spike.
ALERT000747,TXN0004028,ACCT000186,amount_spike,high,in_review,2025-10-29T08:49:00,Synthetic alert generated for unusual amount spike.
ALERT000748,TXN0004042,ACCT000135,jurisdiction_risk,high,open,2025-06-21T00:52:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000749,TXN0004044,ACCT000195,velocity_rule,high,in_review,2025-06-07T14:52:00,Synthetic alert generated for high transaction velocity.
ALERT000750,TXN0004046,ACCT000046,structuring_indicator,medium,in_review,2025-01-30T05:57:00,Synthetic alert generated for round number payments.
ALERT000751,TXN0004048,ACCT000450,rapid_movement,high,in_review,2025-03-29T04:55:00,Synthetic alert generated for rapid movement of funds.
ALERT000752,TXN0004049,ACCT000368,amount_spike,high,in_review,2025-08-06T06:34:00,Synthetic alert generated for unusual amount spike.
ALERT000753,TXN0004054,ACCT000611,new_beneficiary,high,open,2025-05-14T05:04:00,Synthetic alert generated for new beneficiary risk.
ALERT000754,TXN0004055,ACCT000669,amount_spike,high,closed_false_positive,2025-07-29T07:50:00,Synthetic alert generated for unusual amount spike.
ALERT000755,TXN0004062,ACCT000262,amount_spike,high,in_review,2025-09-17T15:02:00,Synthetic alert generated for unusual amount spike.
ALERT000756,TXN0004070,ACCT000190,new_beneficiary,medium,closed_false_positive,2025-05-08T02:04:00,Synthetic alert generated for new beneficiary risk.
ALERT000757,TXN0004078,ACCT000351,structuring_indicator,medium,open,2025-08-18T05:04:00,Synthetic alert generated for round number payments.
ALERT000758,TXN0004085,ACCT000360,shared_device,medium,closed_false_positive,2025-02-12T01:49:00,Synthetic alert generated for shared device behaviour.
ALERT000759,TXN0004090,ACCT000126,velocity_rule,medium,in_review,2025-08-02T08:56:00,Synthetic alert generated for high transaction velocity.
ALERT000760,TXN0004092,ACCT000375,amount_spike,medium,in_review,2025-01-17T15:19:00,Synthetic alert generated for unusual amount spike.
ALERT000761,TXN0004114,ACCT000027,amount_spike,medium,open,2025-10-28T01:03:00,Synthetic alert generated for unusual amount spike.
ALERT000762,TXN0004117,ACCT000594,amount_spike,medium,escalated,2025-10-15T21:30:00,Synthetic alert generated for unusual amount spike.
ALERT000763,TXN0004126,ACCT000169,structuring_indicator,medium,open,2025-06-03T07:46:00,Synthetic alert generated for round number payments.
ALERT000764,TXN0004128,ACCT000113,new_beneficiary,medium,open,2025-06-06T22:21:00,Synthetic alert generated for new beneficiary risk.
ALERT000765,TXN0004130,ACCT000430,velocity_rule,medium,closed_false_positive,2025-10-15T22:22:00,Synthetic alert generated for high transaction velocity.
ALERT000766,TXN0004132,ACCT000618,structuring_indicator,high,in_review,2025-10-16T19:46:00,Synthetic alert generated for round number payments.
ALERT000767,TXN0004133,ACCT000064,new_beneficiary,high,closed_false_positive,2025-07-21T05:46:00,Synthetic alert generated for new beneficiary risk.
ALERT000768,TXN0004142,ACCT000632,new_beneficiary,medium,escalated,2025-07-03T03:33:00,Synthetic alert generated for new beneficiary risk.
ALERT000769,TXN0004144,ACCT000083,structuring_indicator,high,open,2025-10-12T12:29:00,Synthetic alert generated for round number payments.
ALERT000770,TXN0004148,ACCT000543,structuring_indicator,medium,closed_false_positive,2025-09-09T20:58:00,Synthetic alert generated for round number payments.
ALERT000771,TXN0004156,ACCT000126,structuring_indicator,medium,open,2025-08-27T14:58:00,Synthetic alert generated for round number payments.
ALERT000772,TXN0004160,ACCT000220,account_takeover,high,escalated,2025-11-12T17:10:00,Synthetic alert generated for account takeover style behaviour.
ALERT000773,TXN0004164,ACCT000482,amount_spike,medium,in_review,2025-05-05T22:05:00,Synthetic alert generated for unusual amount spike.
ALERT000774,TXN0004181,ACCT000534,new_beneficiary,high,escalated,2025-05-17T10:49:00,Synthetic alert generated for new beneficiary risk.
ALERT000775,TXN0004184,ACCT000580,velocity_rule,high,in_review,2025-08-14T03:48:00,Synthetic alert generated for high transaction velocity.
ALERT000776,TXN0004195,ACCT000072,account_takeover,high,in_review,2025-10-31T22:13:00,Synthetic alert generated for account takeover style behaviour.
ALERT000777,TXN0004212,ACCT000623,mule_activity,medium,escalated,2025-12-06T12:26:00,Synthetic alert generated for mule account style behaviour.
ALERT000778,TXN0004222,ACCT000356,account_takeover,high,open,2025-06-06T05:17:00,Synthetic alert generated for account takeover style behaviour.
ALERT000779,TXN0004240,ACCT000444,account_takeover,high,open,2025-07-12T09:25:00,Synthetic alert generated for account takeover style behaviour.
ALERT000780,TXN0004249,ACCT000505,amount_spike,medium,closed_false_positive,2025-05-18T03:08:00,Synthetic alert generated for unusual amount spike.
ALERT000781,TXN0004258,ACCT000054,shared_device,high,escalated,2025-03-19T09:39:00,Synthetic alert generated for shared device behaviour.
ALERT000782,TXN0004260,ACCT000419,mule_activity,medium,in_review,2025-03-09T21:22:00,Synthetic alert generated for mule account style behaviour.
ALERT000783,TXN0004269,ACCT000108,shared_device,medium,in_review,2025-09-17T14:24:00,Synthetic alert generated for shared device behaviour.
ALERT000784,TXN0004278,ACCT000535,velocity_rule,medium,open,2025-05-30T23:22:00,Synthetic alert generated for high transaction velocity.
ALERT000785,TXN0004280,ACCT000244,velocity_rule,medium,in_review,2025-09-15T10:29:00,Synthetic alert generated for high transaction velocity.
ALERT000786,TXN0004282,ACCT000474,amount_spike,medium,closed_false_positive,2025-06-23T01:11:00,Synthetic alert generated for unusual amount spike.
ALERT000787,TXN0004283,ACCT000042,shared_device,medium,open,2025-01-20T18:27:00,Synthetic alert generated for shared device behaviour.
ALERT000788,TXN0004287,ACCT000055,velocity_rule,medium,open,2025-04-01T03:59:00,Synthetic alert generated for high transaction velocity.
ALERT000789,TXN0004298,ACCT000184,rapid_movement,medium,open,2025-10-11T01:15:00,Synthetic alert generated for rapid movement of funds.
ALERT000790,TXN0004308,ACCT000375,jurisdiction_risk,high,open,2025-07-11T00:27:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000791,TXN0004314,ACCT000186,amount_spike,medium,in_review,2025-01-09T02:11:00,Synthetic alert generated for unusual amount spike.
ALERT000792,TXN0004341,ACCT000499,structuring_indicator,medium,open,2025-03-17T18:08:00,Synthetic alert generated for round number payments.
ALERT000793,TXN0004344,ACCT000277,shared_device,medium,in_review,2025-05-09T04:17:00,Synthetic alert generated for shared device behaviour.
ALERT000794,TXN0004346,ACCT000581,account_takeover,high,open,2025-01-10T14:23:00,Synthetic alert generated for account takeover style behaviour.
ALERT000795,TXN0004355,ACCT000574,velocity_rule,medium,closed_false_positive,2025-09-24T06:13:00,Synthetic alert generated for high transaction velocity.
ALERT000796,TXN0004366,ACCT000525,amount_spike,high,in_review,2025-01-09T16:59:00,Synthetic alert generated for unusual amount spike.
ALERT000797,TXN0004386,ACCT000273,amount_spike,medium,in_review,2025-03-17T11:31:00,Synthetic alert generated for unusual amount spike.
ALERT000798,TXN0004388,ACCT000134,rapid_movement,medium,closed_false_positive,2025-12-20T17:20:00,Synthetic alert generated for rapid movement of funds.
ALERT000799,TXN0004400,ACCT000382,jurisdiction_risk,high,open,2025-09-19T03:59:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000800,TXN0004406,ACCT000551,rapid_movement,medium,escalated,2025-12-17T17:32:00,Synthetic alert generated for rapid movement of funds.
ALERT000801,TXN0004412,ACCT000405,mule_activity,medium,open,2025-09-10T00:41:00,Synthetic alert generated for mule account style behaviour.
ALERT000802,TXN0004425,ACCT000621,shared_device,medium,in_review,2025-01-26T13:16:00,Synthetic alert generated for shared device behaviour.
ALERT000803,TXN0004428,ACCT000183,rapid_movement,medium,open,2025-04-17T00:35:00,Synthetic alert generated for rapid movement of funds.
ALERT000804,TXN0004432,ACCT000124,structuring_indicator,high,escalated,2025-09-17T09:58:00,Synthetic alert generated for round number payments.
ALERT000805,TXN0004435,ACCT000365,mule_activity,medium,in_review,2025-03-21T12:06:00,Synthetic alert generated for mule account style behaviour.
ALERT000806,TXN0004443,ACCT000525,rapid_movement,high,open,2025-03-10T19:18:00,Synthetic alert generated for rapid movement of funds.
ALERT000807,TXN0004445,ACCT000583,rapid_movement,high,in_review,2025-06-03T02:50:00,Synthetic alert generated for rapid movement of funds.
ALERT000808,TXN0004451,ACCT000479,velocity_rule,high,escalated,2025-10-20T16:08:00,Synthetic alert generated for high transaction velocity.
ALERT000809,TXN0004458,ACCT000172,amount_spike,high,open,2025-10-07T21:11:00,Synthetic alert generated for unusual amount spike.
ALERT000810,TXN0004462,ACCT000005,jurisdiction_risk,high,open,2025-04-18T01:34:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000811,TXN0004468,ACCT000090,mule_activity,high,open,2025-11-04T15:21:00,Synthetic alert generated for mule account style behaviour.
ALERT000812,TXN0004483,ACCT000355,mule_activity,medium,open,2025-03-04T01:46:00,Synthetic alert generated for mule account style behaviour.
ALERT000813,TXN0004492,ACCT000546,new_beneficiary,medium,escalated,2025-09-18T19:13:00,Synthetic alert generated for new beneficiary risk.
ALERT000814,TXN0004497,ACCT000476,mule_activity,medium,in_review,2025-04-04T12:32:00,Synthetic alert generated for mule account style behaviour.
ALERT000815,TXN0004504,ACCT000582,jurisdiction_risk,high,open,2025-03-08T22:17:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000816,TXN0004507,ACCT000023,rapid_movement,high,closed_false_positive,2025-12-09T02:54:00,Synthetic alert generated for rapid movement of funds.
ALERT000817,TXN0004508,ACCT000269,new_beneficiary,high,closed_false_positive,2025-05-01T13:08:00,Synthetic alert generated for new beneficiary risk.
ALERT000818,TXN0004511,ACCT000347,new_beneficiary,medium,escalated,2025-05-31T02:41:00,Synthetic alert generated for new beneficiary risk.
ALERT000819,TXN0004515,ACCT000141,rapid_movement,medium,open,2025-05-12T14:17:00,Synthetic alert generated for rapid movement of funds.
ALERT000820,TXN0004524,ACCT000660,mule_activity,high,in_review,2025-11-02T05:23:00,Synthetic alert generated for mule account style behaviour.
ALERT000821,TXN0004535,ACCT000518,mule_activity,medium,escalated,2025-08-05T16:30:00,Synthetic alert generated for mule account style behaviour.
ALERT000822,TXN0004537,ACCT000098,jurisdiction_risk,high,open,2025-04-11T00:58:00,Synthetic alert generated for high risk jurisdiction exposure.
ALERT000823,TXN0004542,ACCT000463,amount_spike,medium,in_review,2025-05-11T09:34:00,Synthetic alert generated for unusual amount spike.
ALERT000824,TXN0004549,ACCT000159,velocity_rule,medium,escalated,2025-09-28T16:44:00,Synthetic alert generated for high transaction velocity.
ALERT000825,TXN0004558,ACCT000507,velocity_rule,medium,open,2025-11-19T11:13:00,Synthetic alert generated for high transaction velocity.
ALERT000826,TXN0004561,ACCT000650,shared_device,medium,closed_false_positive,2025-08-13T07:13:00,Synthetic alert generated for shared device behaviour.
ALERT000827,TXN0004562,ACCT000307,shared_device,high,escalated,2025-03-10T06:18:00,Synthetic alert generated for shared device behaviour.
