transaction_id,account_id,customer_id,is_suspicious,suspicious_pattern,anomaly_score,is_anomaly,anomaly_rank,anomaly_band,top_anomaly_reasons
TXN0000603,ACCT000384,CUST000112,False,normal_activity,11.8795,False,3817,Info,CROSS_BORDER_TRANSACTION
TXN0000626,ACCT000075,CUST000357,False,normal_activity,11.8788,False,3818,Info,CROSS_BORDER_TRANSACTION
TXN0001491,ACCT000552,CUST000071,False,normal_activity,11.8712,False,3819,Info,CROSS_BORDER_TRANSACTION
TXN0000566,ACCT000136,CUST000299,False,normal_activity,11.8649,False,3820,Info,CROSS_BORDER_TRANSACTION
TXN0002416,ACCT000636,CUST000091,False,normal_activity,11.8596,False,3821,Info,NO_DOMINANT_REASON
TXN0000631,ACCT000095,CUST000426,True,unusual_amount_spike,11.8546,False,3822,Info,CROSS_BORDER_TRANSACTION
TXN0004980,ACCT000700,CUST000085,False,normal_activity,11.8537,False,3823,Info,CROSS_BORDER_TRANSACTION
TXN0003128,ACCT000436,CUST000142,False,normal_activity,11.853,False,3824,Info,CROSS_BORDER_TRANSACTION
TXN0001145,ACCT000572,CUST000354,False,normal_activity,11.847,False,3825,Info,NO_DOMINANT_REASON
TXN0002381,ACCT000566,CUST000127,False,normal_activity,11.8414,False,3826,Info,CROSS_BORDER_TRANSACTION
TXN0000392,ACCT000580,CUST000318,False,normal_activity,11.8404,False,3827,Info,CROSS_BORDER_TRANSACTION
TXN0000865,ACCT000390,CUST000142,False,normal_activity,11.8351,False,3828,Info,CROSS_BORDER_TRANSACTION
TXN0000755,ACCT000582,CUST000190,False,normal_activity,11.835,False,3829,Info,CROSS_BORDER_TRANSACTION
TXN0001447,ACCT000446,CUST000065,False,normal_activity,11.8232,False,3830,Info,NO_DOMINANT_REASON
TXN0001980,ACCT000132,CUST000280,True,high_transaction_velocity,11.8091,False,3831,Info,NO_DOMINANT_REASON
TXN0000662,ACCT000169,CUST000380,False,normal_activity,11.7974,False,3832,Info,CROSS_BORDER_TRANSACTION
TXN0004182,ACCT000496,CUST000106,False,normal_activity,11.7968,False,3833,Info,CROSS_BORDER_TRANSACTION
TXN0003689,ACCT000345,CUST000437,False,normal_activity,11.7938,False,3834,Info,CROSS_BORDER_TRANSACTION
TXN0002565,ACCT000149,CUST000488,False,normal_activity,11.7788,False,3835,Info,CROSS_BORDER_TRANSACTION
TXN0002276,ACCT000700,CUST000085,False,normal_activity,11.7748,False,3836,Info,CROSS_BORDER_TRANSACTION
TXN0002658,ACCT000059,CUST000264,False,normal_activity,11.7682,False,3837,Info,CROSS_BORDER_TRANSACTION
TXN0002527,ACCT000263,CUST000098,False,normal_activity,11.7607,False,3838,Info,CROSS_BORDER_TRANSACTION
TXN0002964,ACCT000666,CUST000330,False,normal_activity,11.758,False,3839,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001029,ACCT000616,CUST000076,False,normal_activity,11.7576,False,3840,Info,CROSS_BORDER_TRANSACTION
TXN0004944,ACCT000436,CUST000142,False,normal_activity,11.7553,False,3841,Info,CROSS_BORDER_TRANSACTION
TXN0002369,ACCT000303,CUST000219,False,normal_activity,11.7498,False,3842,Info,CROSS_BORDER_TRANSACTION
TXN0003521,ACCT000355,CUST000206,False,normal_activity,11.7484,False,3843,Info,CROSS_BORDER_TRANSACTION
TXN0001141,ACCT000153,CUST000029,False,normal_activity,11.746,False,3844,Info,CROSS_BORDER_TRANSACTION
TXN0004284,ACCT000313,CUST000150,False,normal_activity,11.7232,False,3845,Info,CROSS_BORDER_TRANSACTION
TXN0004785,ACCT000511,CUST000199,False,normal_activity,11.7223,False,3846,Info,CROSS_BORDER_TRANSACTION
TXN0003307,ACCT000293,CUST000196,False,normal_activity,11.7202,False,3847,Info,CROSS_BORDER_TRANSACTION
TXN0003860,ACCT000455,CUST000341,False,normal_activity,11.7164,False,3848,Info,CROSS_BORDER_TRANSACTION
TXN0003104,ACCT000353,CUST000128,False,normal_activity,11.7122,False,3849,Info,CROSS_BORDER_TRANSACTION
TXN0004881,ACCT000438,CUST000287,False,normal_activity,11.7093,False,3850,Info,NO_DOMINANT_REASON
TXN0004469,ACCT000457,CUST000109,False,normal_activity,11.7087,False,3851,Info,CROSS_BORDER_TRANSACTION
TXN0000401,ACCT000128,CUST000020,False,normal_activity,11.7025,False,3852,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001915,ACCT000212,CUST000470,False,normal_activity,11.6919,False,3853,Info,CROSS_BORDER_TRANSACTION
TXN0003963,ACCT000274,CUST000013,False,normal_activity,11.688,False,3854,Info,CROSS_BORDER_TRANSACTION
TXN0001227,ACCT000128,CUST000020,False,normal_activity,11.6864,False,3855,Info,CROSS_BORDER_TRANSACTION
TXN0004163,ACCT000320,CUST000284,False,normal_activity,11.6849,False,3856,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000717,ACCT000371,CUST000394,False,normal_activity,11.6835,False,3857,Info,CROSS_BORDER_TRANSACTION
TXN0002473,ACCT000331,CUST000166,False,normal_activity,11.6828,False,3858,Info,CROSS_BORDER_TRANSACTION
TXN0003600,ACCT000275,CUST000247,False,normal_activity,11.6741,False,3859,Info,CROSS_BORDER_TRANSACTION
TXN0000906,ACCT000169,CUST000380,False,normal_activity,11.664,False,3860,Info,CROSS_BORDER_TRANSACTION
TXN0000078,ACCT000086,CUST000370,False,normal_activity,11.66,False,3861,Info,CROSS_BORDER_TRANSACTION
TXN0001593,ACCT000661,CUST000120,True,high_transaction_velocity,11.6534,False,3862,Info,CROSS_BORDER_TRANSACTION
TXN0004264,ACCT000402,CUST000077,False,normal_activity,11.6462,False,3863,Info,CROSS_BORDER_TRANSACTION
TXN0000014,ACCT000204,CUST000216,False,normal_activity,11.6457,False,3864,Info,CROSS_BORDER_TRANSACTION
TXN0001415,ACCT000345,CUST000437,False,normal_activity,11.6412,False,3865,Info,CROSS_BORDER_TRANSACTION
TXN0000745,ACCT000646,CUST000408,False,normal_activity,11.6402,False,3866,Info,CROSS_BORDER_TRANSACTION
TXN0000799,ACCT000172,CUST000322,False,normal_activity,11.635,False,3867,Info,CROSS_BORDER_TRANSACTION
TXN0000886,ACCT000351,CUST000085,False,normal_activity,11.6297,False,3868,Info,CROSS_BORDER_TRANSACTION
TXN0003499,ACCT000470,CUST000034,False,normal_activity,11.6272,False,3869,Info,CROSS_BORDER_TRANSACTION
TXN0001071,ACCT000398,CUST000479,False,normal_activity,11.61,False,3870,Info,CROSS_BORDER_TRANSACTION
TXN0000904,ACCT000547,CUST000057,False,normal_activity,11.5961,False,3871,Info,CROSS_BORDER_TRANSACTION
TXN0002946,ACCT000195,CUST000294,False,normal_activity,11.595,False,3872,Info,CROSS_BORDER_TRANSACTION
TXN0000552,ACCT000221,CUST000490,False,normal_activity,11.5644,False,3873,Info,CROSS_BORDER_TRANSACTION
TXN0003566,ACCT000423,CUST000328,False,normal_activity,11.5456,False,3874,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001586,ACCT000631,CUST000036,False,normal_activity,11.5449,False,3875,Info,CROSS_BORDER_TRANSACTION
TXN0003817,ACCT000642,CUST000009,False,normal_activity,11.5438,False,3876,Info,CROSS_BORDER_TRANSACTION
TXN0000359,ACCT000636,CUST000091,False,normal_activity,11.5381,False,3877,Info,CROSS_BORDER_TRANSACTION
TXN0002126,ACCT000587,CUST000223,False,normal_activity,11.5301,False,3878,Info,CROSS_BORDER_TRANSACTION
TXN0004136,ACCT000477,CUST000466,False,normal_activity,11.5191,False,3879,Info,CROSS_BORDER_TRANSACTION
TXN0001233,ACCT000449,CUST000468,False,normal_activity,11.5083,False,3880,Info,CROSS_BORDER_TRANSACTION
TXN0002659,ACCT000449,CUST000468,False,normal_activity,11.502,False,3881,Info,CROSS_BORDER_TRANSACTION
TXN0000075,ACCT000076,CUST000270,False,normal_activity,11.4837,False,3882,Info,CROSS_BORDER_TRANSACTION
TXN0004382,ACCT000332,CUST000078,False,normal_activity,11.4671,False,3883,Info,NO_DOMINANT_REASON
TXN0000602,ACCT000602,CUST000444,False,normal_activity,11.4633,False,3884,Info,CROSS_BORDER_TRANSACTION
TXN0003088,ACCT000617,CUST000422,False,normal_activity,11.4536,False,3885,Info,NO_DOMINANT_REASON
TXN0004196,ACCT000410,CUST000259,False,normal_activity,11.4461,False,3886,Info,CROSS_BORDER_TRANSACTION
TXN0001590,ACCT000292,CUST000045,False,normal_activity,11.4415,False,3887,Info,CROSS_BORDER_TRANSACTION
TXN0001056,ACCT000031,CUST000296,False,normal_activity,11.4361,False,3888,Info,NO_DOMINANT_REASON
TXN0004779,ACCT000513,CUST000329,False,normal_activity,11.4349,False,3889,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002213,ACCT000155,CUST000123,False,normal_activity,11.4203,False,3890,Info,CROSS_BORDER_TRANSACTION
TXN0004636,ACCT000664,CUST000057,False,normal_activity,11.4168,False,3891,Info,CROSS_BORDER_TRANSACTION
TXN0003263,ACCT000041,CUST000143,False,normal_activity,11.4101,False,3892,Info,CROSS_BORDER_TRANSACTION
TXN0004267,ACCT000475,CUST000482,False,normal_activity,11.3986,False,3893,Info,CROSS_BORDER_TRANSACTION
TXN0003459,ACCT000504,CUST000298,False,normal_activity,11.3964,False,3894,Info,CROSS_BORDER_TRANSACTION
TXN0004912,ACCT000012,CUST000399,False,normal_activity,11.3846,False,3895,Info,CROSS_BORDER_TRANSACTION
TXN0001031,ACCT000654,CUST000169,False,normal_activity,11.3744,False,3896,Info,CROSS_BORDER_TRANSACTION
TXN0000198,ACCT000016,CUST000350,False,normal_activity,11.3731,False,3897,Info,NO_DOMINANT_REASON
TXN0002319,ACCT000303,CUST000219,True,unusual_amount_spike,11.3669,False,3898,Info,CROSS_BORDER_TRANSACTION
TXN0004168,ACCT000607,CUST000013,False,normal_activity,11.3647,False,3899,Info,CROSS_BORDER_TRANSACTION
TXN0000780,ACCT000248,CUST000125,False,normal_activity,11.3597,False,3900,Info,CROSS_BORDER_TRANSACTION
TXN0000624,ACCT000364,CUST000104,False,normal_activity,11.3591,False,3901,Info,CROSS_BORDER_TRANSACTION
TXN0003841,ACCT000575,CUST000456,False,normal_activity,11.3585,False,3902,Info,CROSS_BORDER_TRANSACTION
TXN0004050,ACCT000460,CUST000438,False,normal_activity,11.357,False,3903,Info,CROSS_BORDER_TRANSACTION
TXN0003151,ACCT000166,CUST000232,False,normal_activity,11.3543,False,3904,Info,CROSS_BORDER_TRANSACTION
TXN0003856,ACCT000465,CUST000372,False,normal_activity,11.3395,False,3905,Info,CROSS_BORDER_TRANSACTION
TXN0003649,ACCT000212,CUST000470,False,normal_activity,11.3379,False,3906,Info,NO_DOMINANT_REASON
TXN0000920,ACCT000189,CUST000380,False,normal_activity,11.33,False,3907,Info,CROSS_BORDER_TRANSACTION
TXN0000017,ACCT000392,CUST000210,False,normal_activity,11.3237,False,3908,Info,CROSS_BORDER_TRANSACTION
TXN0000417,ACCT000547,CUST000057,False,normal_activity,11.3179,False,3909,Info,CROSS_BORDER_TRANSACTION
TXN0004134,ACCT000186,CUST000220,False,normal_activity,11.3129,False,3910,Info,CROSS_BORDER_TRANSACTION
TXN0000899,ACCT000644,CUST000483,False,normal_activity,11.307,False,3911,Info,CROSS_BORDER_TRANSACTION
TXN0000667,ACCT000165,CUST000274,False,normal_activity,11.2809,False,3912,Info,CROSS_BORDER_TRANSACTION
TXN0000333,ACCT000362,CUST000298,False,normal_activity,11.2772,False,3913,Info,CROSS_BORDER_TRANSACTION
TXN0004334,ACCT000409,CUST000398,False,normal_activity,11.2676,False,3914,Info,CROSS_BORDER_TRANSACTION
TXN0003657,ACCT000580,CUST000318,False,normal_activity,11.251,False,3915,Info,CROSS_BORDER_TRANSACTION
TXN0003732,ACCT000312,CUST000325,False,normal_activity,11.246,False,3916,Info,CROSS_BORDER_TRANSACTION
TXN0002343,ACCT000505,CUST000234,False,normal_activity,11.2459,False,3917,Info,CROSS_BORDER_TRANSACTION
TXN0003528,ACCT000659,CUST000387,False,normal_activity,11.2421,False,3918,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004120,ACCT000398,CUST000479,False,normal_activity,11.2276,False,3919,Info,CROSS_BORDER_TRANSACTION
TXN0000839,ACCT000576,CUST000003,False,normal_activity,11.2178,False,3920,Info,NO_DOMINANT_REASON
TXN0003648,ACCT000409,CUST000398,False,normal_activity,11.2178,False,3921,Info,NO_DOMINANT_REASON
TXN0002829,ACCT000284,CUST000491,False,normal_activity,11.2124,False,3922,Info,CROSS_BORDER_TRANSACTION
TXN0004529,ACCT000663,CUST000113,False,normal_activity,11.2065,False,3923,Info,CROSS_BORDER_TRANSACTION
TXN0002696,ACCT000541,CUST000200,False,normal_activity,11.2038,False,3924,Info,CROSS_BORDER_TRANSACTION
TXN0001880,ACCT000500,CUST000050,False,normal_activity,11.1815,False,3925,Info,CROSS_BORDER_TRANSACTION
TXN0004525,ACCT000182,CUST000394,False,normal_activity,11.1792,False,3926,Info,CROSS_BORDER_TRANSACTION
TXN0004815,ACCT000393,CUST000063,False,normal_activity,11.1792,False,3927,Info,NO_DOMINANT_REASON
TXN0000216,ACCT000017,CUST000263,False,normal_activity,11.1748,False,3928,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001955,ACCT000490,CUST000282,False,normal_activity,11.1727,False,3929,Info,CROSS_BORDER_TRANSACTION
TXN0002543,ACCT000503,CUST000321,False,normal_activity,11.172,False,3930,Info,CROSS_BORDER_TRANSACTION
TXN0000843,ACCT000261,CUST000063,False,normal_activity,11.1595,False,3931,Info,CROSS_BORDER_TRANSACTION
TXN0002298,ACCT000367,CUST000360,False,normal_activity,11.1478,False,3932,Info,NO_DOMINANT_REASON
TXN0001808,ACCT000353,CUST000128,False,normal_activity,11.1403,False,3933,Info,CROSS_BORDER_TRANSACTION
TXN0004124,ACCT000616,CUST000076,False,normal_activity,11.1377,False,3934,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002358,ACCT000176,CUST000136,False,normal_activity,11.1361,False,3935,Info,CROSS_BORDER_TRANSACTION
TXN0002176,ACCT000076,CUST000270,False,normal_activity,11.13,False,3936,Info,CROSS_BORDER_TRANSACTION
TXN0001655,ACCT000660,CUST000134,False,normal_activity,11.1293,False,3937,Info,CROSS_BORDER_TRANSACTION
TXN0000759,ACCT000593,CUST000088,False,normal_activity,11.1219,False,3938,Info,CROSS_BORDER_TRANSACTION
TXN0000964,ACCT000424,CUST000485,False,normal_activity,11.1115,False,3939,Info,CROSS_BORDER_TRANSACTION
TXN0004937,ACCT000099,CUST000377,True,high_transaction_velocity,11.104,False,3940,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001044,ACCT000235,CUST000326,True,unusual_amount_spike,11.0864,False,3941,Info,CROSS_BORDER_TRANSACTION
TXN0002579,ACCT000496,CUST000106,False,normal_activity,11.0863,False,3942,Info,CROSS_BORDER_TRANSACTION
TXN0001217,ACCT000223,CUST000343,False,normal_activity,11.0742,False,3943,Info,CROSS_BORDER_TRANSACTION
TXN0003694,ACCT000095,CUST000426,False,normal_activity,11.068,False,3944,Info,CROSS_BORDER_TRANSACTION
TXN0003068,ACCT000211,CUST000137,False,normal_activity,11.0659,False,3945,Info,CROSS_BORDER_TRANSACTION
TXN0004399,ACCT000471,CUST000373,False,normal_activity,11.0614,False,3946,Info,CROSS_BORDER_TRANSACTION
TXN0001345,ACCT000566,CUST000127,False,normal_activity,11.0465,False,3947,Info,CROSS_BORDER_TRANSACTION
TXN0000811,ACCT000297,CUST000435,False,normal_activity,11.0454,False,3948,Info,CROSS_BORDER_TRANSACTION
TXN0002663,ACCT000054,CUST000325,False,normal_activity,11.0151,False,3949,Info,CROSS_BORDER_TRANSACTION
TXN0000172,ACCT000161,CUST000065,False,normal_activity,11.0126,False,3950,Info,CROSS_BORDER_TRANSACTION
TXN0001762,ACCT000284,CUST000491,False,normal_activity,11.0108,False,3951,Info,CROSS_BORDER_TRANSACTION
TXN0004618,ACCT000561,CUST000235,False,normal_activity,11.0094,False,3952,Info,NO_DOMINANT_REASON
TXN0000115,ACCT000075,CUST000357,False,normal_activity,10.9899,False,3953,Info,CROSS_BORDER_TRANSACTION
TXN0000670,ACCT000547,CUST000057,False,normal_activity,10.9784,False,3954,Info,CROSS_BORDER_TRANSACTION
TXN0004255,ACCT000400,CUST000438,False,normal_activity,10.9779,False,3955,Info,CROSS_BORDER_TRANSACTION
TXN0000020,ACCT000655,CUST000004,False,normal_activity,10.9744,False,3956,Info,CROSS_BORDER_TRANSACTION
TXN0003741,ACCT000554,CUST000134,False,normal_activity,10.9622,False,3957,Info,NO_DOMINANT_REASON
TXN0000748,ACCT000670,CUST000381,False,normal_activity,10.9618,False,3958,Info,NO_DOMINANT_REASON
TXN0002349,ACCT000057,CUST000051,False,normal_activity,10.9596,False,3959,Info,CROSS_BORDER_TRANSACTION
TXN0003096,ACCT000110,CUST000060,False,normal_activity,10.9527,False,3960,Info,CROSS_BORDER_TRANSACTION
TXN0003074,ACCT000066,CUST000319,False,normal_activity,10.9441,False,3961,Info,CROSS_BORDER_TRANSACTION
TXN0004350,ACCT000024,CUST000460,False,normal_activity,10.944,False,3962,Info,CROSS_BORDER_TRANSACTION
TXN0004141,ACCT000375,CUST000356,False,normal_activity,10.9424,False,3963,Info,NO_DOMINANT_REASON
TXN0004119,ACCT000130,CUST000015,False,normal_activity,10.9386,False,3964,Info,CROSS_BORDER_TRANSACTION
TXN0004376,ACCT000024,CUST000460,False,normal_activity,10.938,False,3965,Info,CROSS_BORDER_TRANSACTION
TXN0000466,ACCT000697,CUST000310,False,normal_activity,10.9365,False,3966,Info,CROSS_BORDER_TRANSACTION
TXN0001890,ACCT000290,CUST000494,False,normal_activity,10.9207,False,3967,Info,CROSS_BORDER_TRANSACTION
TXN0001870,ACCT000586,CUST000383,False,normal_activity,10.9174,False,3968,Info,CROSS_BORDER_TRANSACTION
TXN0000019,ACCT000443,CUST000100,False,normal_activity,10.9151,False,3969,Info,CROSS_BORDER_TRANSACTION
TXN0000605,ACCT000622,CUST000299,False,normal_activity,10.9083,False,3970,Info,CROSS_BORDER_TRANSACTION
TXN0004520,ACCT000387,CUST000496,False,normal_activity,10.8984,False,3971,Info,CROSS_BORDER_TRANSACTION
TXN0001572,ACCT000681,CUST000196,False,normal_activity,10.8947,False,3972,Info,CROSS_BORDER_TRANSACTION
TXN0000441,ACCT000405,CUST000094,False,normal_activity,10.8922,False,3973,Info,CROSS_BORDER_TRANSACTION
TXN0004855,ACCT000609,CUST000304,False,normal_activity,10.8908,False,3974,Info,CROSS_BORDER_TRANSACTION
TXN0003279,ACCT000622,CUST000299,False,normal_activity,10.8698,False,3975,Info,CROSS_BORDER_TRANSACTION
TXN0000945,ACCT000106,CUST000031,False,normal_activity,10.8687,False,3976,Info,CROSS_BORDER_TRANSACTION
TXN0003152,ACCT000133,CUST000261,False,normal_activity,10.8676,False,3977,Info,CROSS_BORDER_TRANSACTION
TXN0001113,ACCT000590,CUST000375,False,normal_activity,10.8636,False,3978,Info,CROSS_BORDER_TRANSACTION
TXN0000393,ACCT000397,CUST000011,False,normal_activity,10.8566,False,3979,Info,CROSS_BORDER_TRANSACTION
TXN0002486,ACCT000646,CUST000408,False,normal_activity,10.8492,False,3980,Info,CROSS_BORDER_TRANSACTION
TXN0002125,ACCT000012,CUST000399,False,normal_activity,10.8475,False,3981,Info,CROSS_BORDER_TRANSACTION
TXN0001912,ACCT000470,CUST000034,False,normal_activity,10.8374,False,3982,Info,CROSS_BORDER_TRANSACTION
TXN0000062,ACCT000533,CUST000385,False,normal_activity,10.8262,False,3983,Info,CROSS_BORDER_TRANSACTION
TXN0004575,ACCT000046,CUST000444,False,normal_activity,10.8255,False,3984,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002315,ACCT000069,CUST000158,False,normal_activity,10.8199,False,3985,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003212,ACCT000509,CUST000035,False,normal_activity,10.8117,False,3986,Info,CROSS_BORDER_TRANSACTION
TXN0001548,ACCT000632,CUST000224,False,normal_activity,10.8078,False,3987,Info,CROSS_BORDER_TRANSACTION
TXN0004519,ACCT000049,CUST000110,False,normal_activity,10.7984,False,3988,Info,CROSS_BORDER_TRANSACTION
TXN0004956,ACCT000684,CUST000459,False,normal_activity,10.7874,False,3989,Info,CROSS_BORDER_TRANSACTION
TXN0003444,ACCT000387,CUST000496,False,normal_activity,10.7782,False,3990,Info,CROSS_BORDER_TRANSACTION
TXN0002504,ACCT000099,CUST000377,False,normal_activity,10.7566,False,3991,Info,CROSS_BORDER_TRANSACTION
TXN0001265,ACCT000343,CUST000278,False,normal_activity,10.752,False,3992,Info,CROSS_BORDER_TRANSACTION
TXN0000706,ACCT000162,CUST000111,False,normal_activity,10.7429,False,3993,Info,CROSS_BORDER_TRANSACTION
TXN0000475,ACCT000306,CUST000075,False,normal_activity,10.7414,False,3994,Info,CROSS_BORDER_TRANSACTION
TXN0000504,ACCT000256,CUST000201,False,normal_activity,10.7234,False,3995,Info,CROSS_BORDER_TRANSACTION
TXN0000719,ACCT000220,CUST000229,False,normal_activity,10.7182,False,3996,Info,CROSS_BORDER_TRANSACTION
TXN0004610,ACCT000255,CUST000073,False,normal_activity,10.7162,False,3997,Info,CROSS_BORDER_TRANSACTION
TXN0001754,ACCT000208,CUST000161,False,normal_activity,10.7117,False,3998,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002283,ACCT000451,CUST000201,False,normal_activity,10.7009,False,3999,Info,CROSS_BORDER_TRANSACTION
TXN0002002,ACCT000535,CUST000125,False,normal_activity,10.6973,False,4000,Info,CROSS_BORDER_TRANSACTION
TXN0001862,ACCT000601,CUST000104,False,normal_activity,10.6958,False,4001,Info,CROSS_BORDER_TRANSACTION
TXN0002917,ACCT000552,CUST000071,False,normal_activity,10.6889,False,4002,Info,CROSS_BORDER_TRANSACTION
TXN0001370,ACCT000197,CUST000038,False,normal_activity,10.688,False,4003,Info,CROSS_BORDER_TRANSACTION
TXN0002308,ACCT000695,CUST000161,False,normal_activity,10.6859,False,4004,Info,CROSS_BORDER_TRANSACTION
TXN0004724,ACCT000145,CUST000305,False,normal_activity,10.6773,False,4005,Info,CROSS_BORDER_TRANSACTION
TXN0004897,ACCT000356,CUST000295,False,normal_activity,10.6729,False,4006,Info,CROSS_BORDER_TRANSACTION
TXN0003635,ACCT000573,CUST000359,False,normal_activity,10.6676,False,4007,Info,CROSS_BORDER_TRANSACTION
TXN0004496,ACCT000428,CUST000297,False,normal_activity,10.6621,False,4008,Info,NO_DOMINANT_REASON
TXN0003400,ACCT000153,CUST000029,False,normal_activity,10.6566,False,4009,Info,CROSS_BORDER_TRANSACTION
TXN0000420,ACCT000619,CUST000253,False,normal_activity,10.6504,False,4010,Info,CROSS_BORDER_TRANSACTION
TXN0003396,ACCT000274,CUST000013,False,normal_activity,10.6446,False,4011,Info,NO_DOMINANT_REASON
TXN0000093,ACCT000473,CUST000249,False,normal_activity,10.64,False,4012,Info,CROSS_BORDER_TRANSACTION
TXN0000345,ACCT000542,CUST000197,False,normal_activity,10.637,False,4013,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001337,ACCT000136,CUST000299,False,normal_activity,10.6327,False,4014,Info,CROSS_BORDER_TRANSACTION
TXN0001753,ACCT000267,CUST000155,True,high_transaction_velocity,10.6212,False,4015,Info,CROSS_BORDER_TRANSACTION
TXN0002348,ACCT000225,CUST000108,False,normal_activity,10.6207,False,4016,Info,CROSS_BORDER_TRANSACTION
TXN0004791,ACCT000566,CUST000127,False,normal_activity,10.6166,False,4017,Info,CROSS_BORDER_TRANSACTION
TXN0003872,ACCT000696,CUST000196,False,normal_activity,10.6121,False,4018,Info,CROSS_BORDER_TRANSACTION
TXN0002202,ACCT000071,CUST000381,False,normal_activity,10.608,False,4019,Info,CROSS_BORDER_TRANSACTION
TXN0004430,ACCT000163,CUST000431,False,normal_activity,10.6073,False,4020,Info,CROSS_BORDER_TRANSACTION
TXN0000725,ACCT000212,CUST000470,True,high_transaction_velocity,10.607,False,4021,Info,CROSS_BORDER_TRANSACTION
TXN0002244,ACCT000490,CUST000282,False,normal_activity,10.6056,False,4022,Info,CROSS_BORDER_TRANSACTION
TXN0003103,ACCT000584,CUST000463,False,normal_activity,10.6054,False,4023,Info,NO_DOMINANT_REASON
TXN0004499,ACCT000243,CUST000446,False,normal_activity,10.5962,False,4024,Info,CROSS_BORDER_TRANSACTION
TXN0001574,ACCT000544,CUST000372,False,normal_activity,10.5802,False,4025,Info,CROSS_BORDER_TRANSACTION
TXN0001588,ACCT000470,CUST000034,False,normal_activity,10.5687,False,4026,Info,CROSS_BORDER_TRANSACTION
TXN0003443,ACCT000616,CUST000076,False,normal_activity,10.5647,False,4027,Info,CROSS_BORDER_TRANSACTION
TXN0004976,ACCT000678,CUST000274,False,normal_activity,10.558,False,4028,Info,CROSS_BORDER_TRANSACTION
TXN0001378,ACCT000164,CUST000226,False,normal_activity,10.5418,False,4029,Info,CROSS_BORDER_TRANSACTION
TXN0002741,ACCT000122,CUST000023,False,normal_activity,10.5322,False,4030,Info,CROSS_BORDER_TRANSACTION
TXN0002926,ACCT000322,CUST000353,False,normal_activity,10.5316,False,4031,Info,CROSS_BORDER_TRANSACTION
TXN0003359,ACCT000253,CUST000060,False,normal_activity,10.52,False,4032,Info,CROSS_BORDER_TRANSACTION
TXN0000506,ACCT000611,CUST000433,False,normal_activity,10.5137,False,4033,Info,CROSS_BORDER_TRANSACTION
TXN0002131,ACCT000509,CUST000035,False,normal_activity,10.4743,False,4034,Info,NO_DOMINANT_REASON
TXN0002433,ACCT000223,CUST000343,True,high_transaction_velocity,10.4693,False,4035,Info,CROSS_BORDER_TRANSACTION
TXN0004013,ACCT000207,CUST000206,False,normal_activity,10.4621,False,4036,Info,CROSS_BORDER_TRANSACTION
TXN0002548,ACCT000031,CUST000296,False,normal_activity,10.4563,False,4037,Info,CROSS_BORDER_TRANSACTION
TXN0002867,ACCT000475,CUST000482,False,normal_activity,10.4517,False,4038,Info,CROSS_BORDER_TRANSACTION
TXN0001812,ACCT000299,CUST000282,False,normal_activity,10.4416,False,4039,Info,CROSS_BORDER_TRANSACTION
TXN0000013,ACCT000017,CUST000263,False,normal_activity,10.4326,False,4040,Info,CROSS_BORDER_TRANSACTION
TXN0003673,ACCT000484,CUST000411,False,normal_activity,10.4048,False,4041,Info,CROSS_BORDER_TRANSACTION
TXN0004969,ACCT000186,CUST000220,False,normal_activity,10.3843,False,4042,Info,CROSS_BORDER_TRANSACTION
TXN0000927,ACCT000041,CUST000143,False,normal_activity,10.383,False,4043,Info,CROSS_BORDER_TRANSACTION
TXN0000654,ACCT000249,CUST000462,False,normal_activity,10.3761,False,4044,Info,CROSS_BORDER_TRANSACTION
TXN0002737,ACCT000440,CUST000092,False,normal_activity,10.3693,False,4045,Info,CROSS_BORDER_TRANSACTION
TXN0002130,ACCT000257,CUST000166,False,normal_activity,10.3629,False,4046,Info,CROSS_BORDER_TRANSACTION
TXN0003737,ACCT000143,CUST000338,False,normal_activity,10.348,False,4047,Info,NO_DOMINANT_REASON
TXN0000965,ACCT000328,CUST000337,False,normal_activity,10.3433,False,4048,Info,CROSS_BORDER_TRANSACTION
TXN0004370,ACCT000277,CUST000199,False,normal_activity,10.3396,False,4049,Info,CROSS_BORDER_TRANSACTION
