transaction_id,account_id,customer_id,fraud_probability,fraud_prediction,aml_risk_score,aml_risk_band,priority_score,priority_band,priority_reasons,recommended_action
TXN0000654,ACCT000249,CUST000462,0.06703476753751922,0,8,Info,7.42,Info,No immediate priority indicators,No immediate action
TXN0001048,ACCT000602,CUST000444,0.06679242534595888,0,8,Info,7.41,Info,No immediate priority indicators,No immediate action
TXN0001814,ACCT000365,CUST000457,0.06668532730120234,0,8,Info,7.4,Info,No immediate priority indicators,No immediate action
TXN0000237,ACCT000551,CUST000208,0.06626733945540098,0,8,Info,7.38,Info,No immediate priority indicators,No immediate action
TXN0003789,ACCT000485,CUST000071,0.065327918525821,0,8,Info,7.34,Info,No immediate priority indicators,No immediate action
TXN0002190,ACCT000024,CUST000460,0.0644775291832507,0,8,Info,7.3,Info,No immediate priority indicators,No immediate action
TXN0004868,ACCT000458,CUST000359,0.06434488221100962,0,8,Info,7.3,Info,No immediate priority indicators,No immediate action
TXN0000498,ACCT000259,CUST000269,0.06372973141956814,0,8,Info,7.27,Info,No immediate priority indicators,No immediate action
TXN0004596,ACCT000123,CUST000101,0.06329331347262944,0,8,Info,7.25,Info,No immediate priority indicators,No immediate action
TXN0004990,ACCT000008,CUST000041,0.06311583796582851,0,8,Info,7.24,Info,No immediate priority indicators,No immediate action
TXN0001031,ACCT000654,CUST000169,0.06244453365436265,0,8,Info,7.21,Info,No immediate priority indicators,No immediate action
TXN0004122,ACCT000396,CUST000400,0.06246845159407226,0,8,Info,7.21,Info,No immediate priority indicators,No immediate action
TXN0004556,ACCT000548,CUST000286,0.06225267003012768,0,8,Info,7.2,Info,No immediate priority indicators,No immediate action
TXN0001051,ACCT000133,CUST000261,0.06176546101618882,0,8,Info,7.18,Info,No immediate priority indicators,No immediate action
TXN0000316,ACCT000389,CUST000332,0.06167385230934537,0,8,Info,7.18,Info,No immediate priority indicators,No immediate action
TXN0001805,ACCT000549,CUST000088,0.06134238003606156,0,8,Info,7.16,Info,No immediate priority indicators,No immediate action
TXN0002495,ACCT000524,CUST000445,0.06060506700504266,0,8,Info,7.13,Info,No immediate priority indicators,No immediate action
TXN0001407,ACCT000558,CUST000302,0.05998425174701252,0,8,Info,7.1,Info,No immediate priority indicators,No immediate action
TXN0004255,ACCT000400,CUST000438,0.06010139491334388,0,8,Info,7.1,Info,No immediate priority indicators,No immediate action
TXN0000760,ACCT000420,CUST000458,0.05996627833464766,0,8,Info,7.1,Info,No immediate priority indicators,No immediate action
TXN0001846,ACCT000415,CUST000263,0.059725341982419064,0,8,Info,7.09,Info,No immediate priority indicators,No immediate action
TXN0002801,ACCT000393,CUST000063,0.15763984648675364,0,0,Info,7.09,Info,No immediate priority indicators,No immediate action
TXN0001718,ACCT000102,CUST000500,0.05866627351860063,0,8,Info,7.04,Info,No immediate priority indicators,No immediate action
TXN0004807,ACCT000515,CUST000268,0.15616923590057033,0,0,Info,7.03,Info,No immediate priority indicators,No immediate action
TXN0004683,ACCT000577,CUST000151,0.058306956640049167,0,8,Info,7.02,Info,No immediate priority indicators,No immediate action
TXN0000972,ACCT000200,CUST000189,0.05822955722978407,0,8,Info,7.02,Info,No immediate priority indicators,No immediate action
TXN0004995,ACCT000238,CUST000466,0.05811695391276943,0,8,Info,7.02,Info,No immediate priority indicators,No immediate action
TXN0004204,ACCT000508,CUST000373,0.057782929566737674,0,8,Info,7.0,Info,No immediate priority indicators,No immediate action
TXN0000205,ACCT000481,CUST000303,0.05773267614820305,0,8,Info,7.0,Info,No immediate priority indicators,No immediate action
TXN0003098,ACCT000646,CUST000408,0.05782065091131985,0,8,Info,7.0,Info,No immediate priority indicators,No immediate action
TXN0004320,ACCT000592,CUST000488,0.05738874417182218,0,8,Info,6.98,Info,No immediate priority indicators,No immediate action
TXN0001746,ACCT000333,CUST000412,0.057242295562658224,0,8,Info,6.98,Info,No immediate priority indicators,No immediate action
TXN0001151,ACCT000572,CUST000354,0.057256349322677785,0,8,Info,6.98,Info,No immediate priority indicators,No immediate action
TXN0002238,ACCT000689,CUST000065,0.05715407507385644,0,8,Info,6.97,Info,No immediate priority indicators,No immediate action
TXN0002627,ACCT000202,CUST000191,0.05681977038985326,0,8,Info,6.96,Info,No immediate priority indicators,No immediate action
TXN0000343,ACCT000177,CUST000262,0.056439454050333876,0,8,Info,6.94,Info,No immediate priority indicators,No immediate action
TXN0003014,ACCT000224,CUST000263,0.056165090589727816,0,8,Info,6.93,Info,No immediate priority indicators,No immediate action
TXN0003813,ACCT000049,CUST000110,0.05606345214895674,0,8,Info,6.92,Info,No immediate priority indicators,No immediate action
TXN0004989,ACCT000193,CUST000443,0.05549750318377828,0,8,Info,6.9,Info,No immediate priority indicators,No immediate action
TXN0002469,ACCT000238,CUST000466,0.1526395436930024,0,0,Info,6.87,Info,No immediate priority indicators,No immediate action
TXN0001170,ACCT000234,CUST000206,0.05462861321177748,0,8,Info,6.86,Info,No immediate priority indicators,No immediate action
TXN0000083,ACCT000294,CUST000488,0.05439296939101445,0,8,Info,6.85,Info,No immediate priority indicators,No immediate action
TXN0002073,ACCT000619,CUST000253,0.05436348216314005,0,8,Info,6.85,Info,No immediate priority indicators,No immediate action
TXN0003656,ACCT000192,CUST000294,0.05403814675867675,0,8,Info,6.83,Info,No immediate priority indicators,No immediate action
TXN0001980,ACCT000132,CUST000280,0.09058984702523029,0,5,Info,6.83,Info,No immediate priority indicators,No immediate action
TXN0000991,ACCT000365,CUST000457,0.05375630014482826,0,8,Info,6.82,Info,No immediate priority indicators,No immediate action
TXN0001180,ACCT000205,CUST000156,0.053516906003717495,0,8,Info,6.81,Info,No immediate priority indicators,No immediate action
TXN0001745,ACCT000087,CUST000112,0.05362381607352389,0,8,Info,6.81,Info,No immediate priority indicators,No immediate action
TXN0001798,ACCT000574,CUST000309,0.05332606722630734,0,8,Info,6.8,Info,No immediate priority indicators,No immediate action
TXN0003569,ACCT000281,CUST000097,0.053342186612485104,0,8,Info,6.8,Info,No immediate priority indicators,No immediate action
TXN0000899,ACCT000644,CUST000483,0.053076467933773436,0,8,Info,6.79,Info,No immediate priority indicators,No immediate action
TXN0002080,ACCT000012,CUST000399,0.053039296871017494,0,8,Info,6.79,Info,No immediate priority indicators,No immediate action
TXN0004859,ACCT000065,CUST000047,0.052507442929277635,0,8,Info,6.76,Info,No immediate priority indicators,No immediate action
TXN0003612,ACCT000529,CUST000265,0.051833400604219856,0,8,Info,6.73,Info,No immediate priority indicators,No immediate action
TXN0000849,ACCT000102,CUST000500,0.051606239271617955,0,8,Info,6.72,Info,No immediate priority indicators,No immediate action
TXN0001428,ACCT000087,CUST000112,0.0514665864237304,0,8,Info,6.72,Info,No immediate priority indicators,No immediate action
TXN0002929,ACCT000272,CUST000111,0.14936736939709283,0,0,Info,6.72,Info,No immediate priority indicators,No immediate action
TXN0002260,ACCT000584,CUST000463,0.05121160092265765,0,8,Info,6.7,Info,No immediate priority indicators,No immediate action
TXN0003459,ACCT000504,CUST000298,0.050074256414921595,0,8,Info,6.65,Info,No immediate priority indicators,No immediate action
TXN0003827,ACCT000283,CUST000442,0.049282413171481305,0,8,Info,6.62,Info,No immediate priority indicators,No immediate action
TXN0000592,ACCT000572,CUST000354,0.04826789465396484,0,8,Info,6.57,Info,No immediate priority indicators,No immediate action
TXN0003127,ACCT000554,CUST000134,0.04800967303195442,0,8,Info,6.56,Info,No immediate priority indicators,No immediate action
TXN0000697,ACCT000163,CUST000431,0.04771568727063407,0,8,Info,6.55,Info,No immediate priority indicators,No immediate action
TXN0004481,ACCT000265,CUST000158,0.04750031631602678,0,8,Info,6.54,Info,No immediate priority indicators,No immediate action
TXN0002999,ACCT000316,CUST000029,0.0474728716931507,0,8,Info,6.54,Info,No immediate priority indicators,No immediate action
TXN0002985,ACCT000387,CUST000496,0.04735098874519086,0,8,Info,6.53,Info,No immediate priority indicators,No immediate action
TXN0002057,ACCT000653,CUST000329,0.04717276873236061,0,8,Info,6.52,Info,No immediate priority indicators,No immediate action
TXN0000833,ACCT000255,CUST000073,0.047158647552536924,0,8,Info,6.52,Info,No immediate priority indicators,No immediate action
TXN0004694,ACCT000675,CUST000233,0.04708384039581622,0,8,Info,6.52,Info,No immediate priority indicators,No immediate action
TXN0000478,ACCT000388,CUST000085,0.04687317239430536,0,8,Info,6.51,Info,No immediate priority indicators,No immediate action
TXN0004189,ACCT000140,CUST000462,0.04666082628867933,0,8,Info,6.5,Info,No immediate priority indicators,No immediate action
TXN0004372,ACCT000485,CUST000071,0.04669846424822571,0,8,Info,6.5,Info,No immediate priority indicators,No immediate action
TXN0000191,ACCT000547,CUST000057,0.046451261671934085,0,8,Info,6.49,Info,No immediate priority indicators,No immediate action
TXN0002657,ACCT000609,CUST000304,0.04608641888452034,0,8,Info,6.47,Info,No immediate priority indicators,No immediate action
TXN0004791,ACCT000566,CUST000127,0.045646185980338,0,8,Info,6.45,Info,No immediate priority indicators,No immediate action
TXN0002203,ACCT000491,CUST000025,0.04558694963149447,0,8,Info,6.45,Info,No immediate priority indicators,No immediate action
TXN0003287,ACCT000560,CUST000189,0.04520587423113001,0,8,Info,6.43,Info,No immediate priority indicators,No immediate action
TXN0001233,ACCT000449,CUST000468,0.04507320759634596,0,8,Info,6.43,Info,No immediate priority indicators,No immediate action
TXN0002986,ACCT000155,CUST000123,0.044987431889274274,0,8,Info,6.42,Info,No immediate priority indicators,No immediate action
TXN0002307,ACCT000310,CUST000190,0.04468666495435578,0,8,Info,6.41,Info,No immediate priority indicators,No immediate action
TXN0003829,ACCT000460,CUST000438,0.04473144836370118,0,8,Info,6.41,Info,No immediate priority indicators,No immediate action
TXN0001871,ACCT000629,CUST000160,0.044752447172766795,0,8,Info,6.41,Info,No immediate priority indicators,No immediate action
TXN0001071,ACCT000398,CUST000479,0.04439364459396505,0,8,Info,6.4,Info,No immediate priority indicators,No immediate action
TXN0004051,ACCT000696,CUST000196,0.044379422474494105,0,8,Info,6.4,Info,No immediate priority indicators,No immediate action
TXN0000802,ACCT000515,CUST000268,0.04408889744506648,0,8,Info,6.38,Info,No immediate priority indicators,No immediate action
TXN0004223,ACCT000144,CUST000340,0.04398028814527761,0,8,Info,6.38,Info,No immediate priority indicators,No immediate action
TXN0001536,ACCT000514,CUST000295,0.04389279091728338,0,8,Info,6.38,Info,No immediate priority indicators,No immediate action
TXN0002071,ACCT000423,CUST000328,0.043732390215199105,0,8,Info,6.37,Info,No immediate priority indicators,No immediate action
TXN0003157,ACCT000212,CUST000470,0.04354995933449688,0,8,Info,6.36,Info,No immediate priority indicators,No immediate action
TXN0004238,ACCT000199,CUST000360,0.042962727759486376,0,8,Info,6.33,Info,No immediate priority indicators,No immediate action
TXN0000909,ACCT000478,CUST000081,0.04267196350409849,0,8,Info,6.32,Info,No immediate priority indicators,No immediate action
TXN0003142,ACCT000630,CUST000187,0.042651090384758505,0,8,Info,6.32,Info,No immediate priority indicators,No immediate action
TXN0002097,ACCT000151,CUST000465,0.04210820193399237,0,8,Info,6.29,Info,No immediate priority indicators,No immediate action
TXN0004564,ACCT000300,CUST000211,0.04174301693034682,0,8,Info,6.28,Info,No immediate priority indicators,No immediate action
TXN0001403,ACCT000500,CUST000050,0.04177890109722389,0,8,Info,6.28,Info,No immediate priority indicators,No immediate action
TXN0001468,ACCT000510,CUST000043,0.04172409404880321,0,8,Info,6.28,Info,No immediate priority indicators,No immediate action
TXN0001395,ACCT000330,CUST000229,0.13953305145893188,0,0,Info,6.28,Info,No immediate priority indicators,No immediate action
TXN0002223,ACCT000123,CUST000101,0.04150467859279443,0,8,Info,6.27,Info,No immediate priority indicators,No immediate action
TXN0001858,ACCT000491,CUST000025,0.040851430953360295,0,8,Info,6.24,Info,No immediate priority indicators,No immediate action
TXN0004083,ACCT000024,CUST000460,0.04064852830553131,0,8,Info,6.23,Info,No immediate priority indicators,No immediate action
TXN0002081,ACCT000423,CUST000328,0.04071639407078166,0,8,Info,6.23,Info,No immediate priority indicators,No immediate action
TXN0004632,ACCT000586,CUST000383,0.04019173772492866,0,8,Info,6.21,Info,No immediate priority indicators,No immediate action
TXN0003493,ACCT000313,CUST000150,0.0400106461512345,0,8,Info,6.2,Info,No immediate priority indicators,No immediate action
TXN0003214,ACCT000370,CUST000334,0.039652925229943785,0,8,Info,6.18,Info,No immediate priority indicators,No immediate action
TXN0001560,ACCT000389,CUST000332,0.03929588627798549,0,8,Info,6.17,Info,No immediate priority indicators,No immediate action
TXN0004740,ACCT000160,CUST000369,0.03943622291291649,0,8,Info,6.17,Info,No immediate priority indicators,No immediate action
TXN0003112,ACCT000300,CUST000211,0.03894643572001306,0,8,Info,6.15,Info,No immediate priority indicators,No immediate action
TXN0003809,ACCT000294,CUST000488,0.13637467348051419,0,0,Info,6.14,Info,No immediate priority indicators,No immediate action
TXN0002059,ACCT000439,CUST000497,0.038576394810623145,0,8,Info,6.14,Info,No immediate priority indicators,No immediate action
TXN0001437,ACCT000291,CUST000367,0.038622971847847284,0,8,Info,6.14,Info,No immediate priority indicators,No immediate action
TXN0004605,ACCT000634,CUST000205,0.03851678355930198,0,8,Info,6.13,Info,No immediate priority indicators,No immediate action
TXN0004595,ACCT000466,CUST000050,0.03845253642531117,0,8,Info,6.13,Info,No immediate priority indicators,No immediate action
TXN0004976,ACCT000678,CUST000274,0.03836348958309508,0,8,Info,6.13,Info,No immediate priority indicators,No immediate action
TXN0002593,ACCT000436,CUST000142,0.03816427675794309,0,8,Info,6.12,Info,No immediate priority indicators,No immediate action
TXN0004429,ACCT000585,CUST000337,0.03832483401523225,0,8,Info,6.12,Info,No immediate priority indicators,No immediate action
TXN0001751,ACCT000355,CUST000206,0.13569229996676246,0,0,Info,6.11,Info,No immediate priority indicators,No immediate action
TXN0002144,ACCT000427,CUST000372,0.03782995484163377,0,8,Info,6.1,Info,No immediate priority indicators,No immediate action
TXN0004367,ACCT000625,CUST000070,0.03777518767515294,0,8,Info,6.1,Info,No immediate priority indicators,No immediate action
TXN0004196,ACCT000410,CUST000259,0.037573408587703645,0,8,Info,6.09,Info,No immediate priority indicators,No immediate action
TXN0004523,ACCT000646,CUST000408,0.037325685954450245,0,8,Info,6.08,Info,No immediate priority indicators,No immediate action
TXN0001460,ACCT000422,CUST000399,0.03740750311668592,0,8,Info,6.08,Info,No immediate priority indicators,No immediate action
TXN0001399,ACCT000312,CUST000325,0.03742464226560964,0,8,Info,6.08,Info,No immediate priority indicators,No immediate action
TXN0002704,ACCT000629,CUST000160,0.03706073102407586,0,8,Info,6.07,Info,No immediate priority indicators,No immediate action
TXN0002728,ACCT000504,CUST000298,0.036837680302169565,0,8,Info,6.06,Info,No immediate priority indicators,No immediate action
TXN0003152,ACCT000133,CUST000261,0.036733143120487685,0,8,Info,6.05,Info,No immediate priority indicators,No immediate action
TXN0004207,ACCT000396,CUST000400,0.03650372315937368,0,8,Info,6.04,Info,No immediate priority indicators,No immediate action
TXN0001829,ACCT000512,CUST000388,0.036190487991440444,0,8,Info,6.03,Info,No immediate priority indicators,No immediate action
TXN0000744,ACCT000496,CUST000106,0.03609310315167551,0,8,Info,6.02,Info,No immediate priority indicators,No immediate action
TXN0004202,ACCT000170,CUST000342,0.13373610512218317,0,0,Info,6.02,Info,No immediate priority indicators,No immediate action
TXN0000808,ACCT000125,CUST000104,0.03543830001776836,0,8,Info,5.99,Info,No immediate priority indicators,No immediate action
TXN0000625,ACCT000473,CUST000249,0.03540401501895868,0,8,Info,5.99,Info,No immediate priority indicators,No immediate action
TXN0004157,ACCT000379,CUST000329,0.034976564511334,0,8,Info,5.97,Info,No immediate priority indicators,No immediate action
TXN0003547,ACCT000075,CUST000357,0.034798704136884344,0,8,Info,5.97,Info,No immediate priority indicators,No immediate action
TXN0000789,ACCT000213,CUST000232,0.034374386180773014,0,8,Info,5.95,Info,No immediate priority indicators,No immediate action
TXN0004927,ACCT000373,CUST000369,0.034321194169964334,0,8,Info,5.94,Info,No immediate priority indicators,No immediate action
TXN0000614,ACCT000560,CUST000189,0.03411255713073494,0,8,Info,5.94,Info,No immediate priority indicators,No immediate action
TXN0004431,ACCT000527,CUST000225,0.03391059960195686,0,8,Info,5.93,Info,No immediate priority indicators,No immediate action
TXN0000560,ACCT000528,CUST000350,0.03387066655419511,0,8,Info,5.92,Info,No immediate priority indicators,No immediate action
TXN0003638,ACCT000193,CUST000443,0.033876450500317026,0,8,Info,5.92,Info,No immediate priority indicators,No immediate action
TXN0000469,ACCT000092,CUST000290,0.03377007484838834,0,8,Info,5.92,Info,No immediate priority indicators,No immediate action
TXN0002748,ACCT000389,CUST000332,0.03335558029547528,0,8,Info,5.9,Info,No immediate priority indicators,No immediate action
TXN0000017,ACCT000392,CUST000210,0.03331643067704573,0,8,Info,5.9,Info,No immediate priority indicators,No immediate action
TXN0000005,ACCT000058,CUST000130,0.033147615122061276,0,8,Info,5.89,Info,No immediate priority indicators,No immediate action
TXN0003864,ACCT000070,CUST000109,0.03281415223284463,0,8,Info,5.88,Info,No immediate priority indicators,No immediate action
TXN0001311,ACCT000248,CUST000125,0.032690735847085095,0,8,Info,5.87,Info,No immediate priority indicators,No immediate action
TXN0003097,ACCT000459,CUST000306,0.032682600053767864,0,8,Info,5.87,Info,No immediate priority indicators,No immediate action
TXN0003517,ACCT000489,CUST000434,0.03225296842067981,0,8,Info,5.85,Info,No immediate priority indicators,No immediate action
TXN0002832,ACCT000050,CUST000378,0.03196226544555607,0,8,Info,5.84,Info,No immediate priority indicators,No immediate action
TXN0001653,ACCT000306,CUST000075,0.12969945751812012,0,0,Info,5.84,Info,No immediate priority indicators,No immediate action
TXN0003461,ACCT000613,CUST000231,0.03210411591358895,0,8,Info,5.84,Info,No immediate priority indicators,No immediate action
TXN0003535,ACCT000548,CUST000286,0.03195667685455213,0,8,Info,5.84,Info,No immediate priority indicators,No immediate action
TXN0004495,ACCT000027,CUST000294,0.0317423868283804,0,8,Info,5.83,Info,No immediate priority indicators,No immediate action
TXN0001985,ACCT000673,CUST000465,0.03151374733752494,0,8,Info,5.82,Info,No immediate priority indicators,No immediate action
TXN0002121,ACCT000320,CUST000284,0.03133459324148103,0,8,Info,5.81,Info,No immediate priority indicators,No immediate action
TXN0000102,ACCT000317,CUST000204,0.031233899237095675,0,8,Info,5.81,Info,No immediate priority indicators,No immediate action
TXN0000352,ACCT000196,CUST000033,0.031351618145335124,0,8,Info,5.81,Info,No immediate priority indicators,No immediate action
TXN0004851,ACCT000038,CUST000421,0.031121955849029267,0,8,Info,5.8,Info,No immediate priority indicators,No immediate action
TXN0004567,ACCT000527,CUST000225,0.031077218149337497,0,8,Info,5.8,Info,No immediate priority indicators,No immediate action
TXN0001272,ACCT000378,CUST000123,0.03114516826454385,0,8,Info,5.8,Info,No immediate priority indicators,No immediate action
TXN0004047,ACCT000445,CUST000127,0.030897367209275307,0,8,Info,5.79,Info,No immediate priority indicators,No immediate action
TXN0003447,ACCT000485,CUST000071,0.030937281084154576,0,8,Info,5.79,Info,No immediate priority indicators,No immediate action
TXN0002029,ACCT000004,CUST000363,0.030731404081489833,0,8,Info,5.78,Info,No immediate priority indicators,No immediate action
TXN0001288,ACCT000036,CUST000338,0.030695119753329423,0,8,Info,5.78,Info,No immediate priority indicators,No immediate action
TXN0004071,ACCT000445,CUST000127,0.030576844687932314,0,8,Info,5.78,Info,No immediate priority indicators,No immediate action
TXN0000747,ACCT000625,CUST000070,0.030528337607900153,0,8,Info,5.77,Info,No immediate priority indicators,No immediate action
TXN0004206,ACCT000551,CUST000208,0.030477162283393918,0,8,Info,5.77,Info,No immediate priority indicators,No immediate action
TXN0004225,ACCT000689,CUST000065,0.030222371238448738,0,8,Info,5.76,Info,No immediate priority indicators,No immediate action
TXN0002042,ACCT000552,CUST000071,0.030275768791653633,0,8,Info,5.76,Info,No immediate priority indicators,No immediate action
TXN0001283,ACCT000041,CUST000143,0.030120455337652865,0,8,Info,5.76,Info,No immediate priority indicators,No immediate action
TXN0001304,ACCT000673,CUST000465,0.02997037500781097,0,8,Info,5.75,Info,No immediate priority indicators,No immediate action
TXN0001397,ACCT000192,CUST000294,0.02988046128734726,0,8,Info,5.74,Info,No immediate priority indicators,No immediate action
TXN0002285,ACCT000260,CUST000001,0.029625140664633287,0,8,Info,5.73,Info,No immediate priority indicators,No immediate action
TXN0002882,ACCT000472,CUST000121,0.029431090225897766,0,8,Info,5.72,Info,No immediate priority indicators,No immediate action
TXN0000131,ACCT000500,CUST000050,0.02916830955502555,0,8,Info,5.71,Info,No immediate priority indicators,No immediate action
TXN0001469,ACCT000038,CUST000421,0.02914465414725733,0,8,Info,5.71,Info,No immediate priority indicators,No immediate action
TXN0000297,ACCT000343,CUST000278,0.028989727459708813,0,8,Info,5.7,Info,No immediate priority indicators,No immediate action
TXN0003797,ACCT000629,CUST000160,0.02892119218119922,0,8,Info,5.7,Info,No immediate priority indicators,No immediate action
TXN0000996,ACCT000614,CUST000309,0.028557705886464786,0,8,Info,5.69,Info,No immediate priority indicators,No immediate action
TXN0004151,ACCT000271,CUST000166,0.028552851952418908,0,8,Info,5.68,Info,No immediate priority indicators,No immediate action
TXN0000994,ACCT000511,CUST000199,0.02849265790661708,0,8,Info,5.68,Info,No immediate priority indicators,No immediate action
TXN0002781,ACCT000341,CUST000390,0.028440644990381368,0,8,Info,5.68,Info,No immediate priority indicators,No immediate action
TXN0002070,ACCT000187,CUST000380,0.02768857832215752,0,8,Info,5.65,Info,No immediate priority indicators,No immediate action
TXN0003398,ACCT000162,CUST000111,0.027766314389891904,0,8,Info,5.65,Info,No immediate priority indicators,No immediate action
TXN0003676,ACCT000551,CUST000208,0.02786327451442143,0,8,Info,5.65,Info,No immediate priority indicators,No immediate action
TXN0003951,ACCT000539,CUST000218,0.12526321764115467,0,0,Info,5.64,Info,No immediate priority indicators,No immediate action
TXN0004862,ACCT000320,CUST000284,0.027470462625624113,0,8,Info,5.64,Info,No immediate priority indicators,No immediate action
TXN0001049,ACCT000461,CUST000088,0.027524342538261925,0,8,Info,5.64,Info,No immediate priority indicators,No immediate action
TXN0004016,ACCT000645,CUST000035,0.02709491931715905,0,8,Info,5.62,Info,No immediate priority indicators,No immediate action
TXN0003621,ACCT000379,CUST000329,0.026622656531131182,0,8,Info,5.6,Info,No immediate priority indicators,No immediate action
TXN0002027,ACCT000076,CUST000270,0.026029928649639874,0,8,Info,5.57,Info,No immediate priority indicators,No immediate action
TXN0001355,ACCT000681,CUST000196,0.025990481885722293,0,8,Info,5.57,Info,No immediate priority indicators,No immediate action
TXN0001632,ACCT000102,CUST000500,0.02567209543399303,0,8,Info,5.56,Info,No immediate priority indicators,No immediate action
TXN0004944,ACCT000436,CUST000142,0.025495198623193858,0,8,Info,5.55,Info,No immediate priority indicators,No immediate action
TXN0001350,ACCT000038,CUST000421,0.02533967735483145,0,8,Info,5.54,Info,No immediate priority indicators,No immediate action
TXN0004739,ACCT000489,CUST000434,0.025312168065113105,0,8,Info,5.54,Info,No immediate priority indicators,No immediate action
TXN0002545,ACCT000359,CUST000172,0.02508375962627113,0,8,Info,5.53,Info,No immediate priority indicators,No immediate action
TXN0003143,ACCT000528,CUST000350,0.024608520116386198,0,8,Info,5.51,Info,No immediate priority indicators,No immediate action
TXN0004855,ACCT000609,CUST000304,0.024657429992177703,0,8,Info,5.51,Info,No immediate priority indicators,No immediate action
TXN0001467,ACCT000558,CUST000302,0.024668206065465156,0,8,Info,5.51,Info,No immediate priority indicators,No immediate action
TXN0004687,ACCT000480,CUST000306,0.024278579833895166,0,8,Info,5.49,Info,No immediate priority indicators,No immediate action
TXN0001754,ACCT000208,CUST000161,0.024146798940732298,0,8,Info,5.49,Info,No immediate priority indicators,No immediate action
TXN0002336,ACCT000208,CUST000161,0.023777055129943922,0,8,Info,5.47,Info,No immediate priority indicators,No immediate action
TXN0004805,ACCT000371,CUST000394,0.02352383115691713,0,8,Info,5.46,Info,No immediate priority indicators,No immediate action
TXN0000838,ACCT000367,CUST000360,0.05980897186792291,0,5,Info,5.44,Info,No immediate priority indicators,No immediate action
TXN0000464,ACCT000185,CUST000272,0.022876991916541797,0,8,Info,5.43,Info,No immediate priority indicators,No immediate action
TXN0001659,ACCT000260,CUST000001,0.022865703366962156,0,8,Info,5.43,Info,No immediate priority indicators,No immediate action
TXN0002523,ACCT000032,CUST000473,0.022816670114008307,0,8,Info,5.43,Info,No immediate priority indicators,No immediate action
TXN0002800,ACCT000531,CUST000439,0.022735072564800323,0,8,Info,5.42,Info,No immediate priority indicators,No immediate action
TXN0000567,ACCT000447,CUST000131,0.022604672896580625,0,8,Info,5.42,Info,No immediate priority indicators,No immediate action
TXN0003754,ACCT000066,CUST000319,0.022470536093743693,0,8,Info,5.41,Info,No immediate priority indicators,No immediate action
TXN0001147,ACCT000191,CUST000186,0.021947622435061397,0,8,Info,5.39,Info,No immediate priority indicators,No immediate action
TXN0004606,ACCT000289,CUST000273,0.02177356767081218,0,8,Info,5.38,Info,No immediate priority indicators,No immediate action
TXN0003848,ACCT000682,CUST000438,0.02147574455037456,0,8,Info,5.37,Info,No immediate priority indicators,No immediate action
TXN0001923,ACCT000646,CUST000408,0.020404478945220447,0,8,Info,5.32,Info,No immediate priority indicators,No immediate action
TXN0002631,ACCT000689,CUST000065,0.02055417594864051,0,8,Info,5.32,Info,No immediate priority indicators,No immediate action
TXN0003118,ACCT000646,CUST000408,0.02000677781606347,0,8,Info,5.3,Info,No immediate priority indicators,No immediate action
TXN0004288,ACCT000581,CUST000449,0.11785516519230102,0,0,Info,5.3,Info,No immediate priority indicators,No immediate action
TXN0003102,ACCT000612,CUST000248,0.019265320667530263,0,8,Info,5.27,Info,No immediate priority indicators,No immediate action
TXN0002904,ACCT000089,CUST000405,0.01934660607811724,0,8,Info,5.27,Info,No immediate priority indicators,No immediate action
TXN0002436,ACCT000641,CUST000159,0.019062629861069998,0,8,Info,5.26,Info,No immediate priority indicators,No immediate action
TXN0004624,ACCT000069,CUST000158,0.018921895362685,0,8,Info,5.25,Info,No immediate priority indicators,No immediate action
TXN0004891,ACCT000451,CUST000201,0.018555064549251862,0,8,Info,5.23,Info,No immediate priority indicators,No immediate action
TXN0003751,ACCT000041,CUST000143,0.018043196956644966,0,8,Info,5.21,Info,No immediate priority indicators,No immediate action
TXN0003691,ACCT000500,CUST000050,0.017655489288547797,0,8,Info,5.19,Info,No immediate priority indicators,No immediate action
TXN0004849,ACCT000579,CUST000289,0.017463194306118347,0,8,Info,5.19,Info,No immediate priority indicators,No immediate action
TXN0001865,ACCT000199,CUST000360,0.017258068012130385,0,8,Info,5.18,Info,No immediate priority indicators,No immediate action
TXN0001378,ACCT000164,CUST000226,0.016980159090884246,0,8,Info,5.16,Info,No immediate priority indicators,No immediate action
TXN0000449,ACCT000388,CUST000085,0.01640794738707324,0,8,Info,5.14,Info,No immediate priority indicators,No immediate action
TXN0003993,ACCT000511,CUST000199,0.01617053756186599,0,8,Info,5.13,Info,No immediate priority indicators,No immediate action
TXN0002320,ACCT000146,CUST000028,0.016102240136429462,0,8,Info,5.12,Info,No immediate priority indicators,No immediate action
TXN0004493,ACCT000317,CUST000204,0.01596781858049889,0,8,Info,5.12,Info,No immediate priority indicators,No immediate action
TXN0000137,ACCT000146,CUST000028,0.01542851898599506,0,8,Info,5.09,Info,No immediate priority indicators,No immediate action
TXN0004522,ACCT000214,CUST000331,0.015381504028876766,0,8,Info,5.09,Info,No immediate priority indicators,No immediate action
TXN0001490,ACCT000255,CUST000073,0.015309556315503972,0,8,Info,5.09,Info,No immediate priority indicators,No immediate action
TXN0003619,ACCT000141,CUST000377,0.015173895363612558,0,8,Info,5.08,Info,No immediate priority indicators,No immediate action
TXN0002534,ACCT000118,CUST000092,0.015061243983268618,0,8,Info,5.08,Info,No immediate priority indicators,No immediate action
