transaction_id,account_id,customer_id,beneficiary_id,device_id,is_suspicious,suspicious_pattern,transaction_timestamp,amount,currency,transaction_type,merchant_category,origin_country,destination_country,channel,transaction_amount_log,is_round_amount,is_high_value_transaction,is_cross_border_transaction,is_high_risk_destination,is_unusual_channel,transaction_hour,transaction_day_of_week,transaction_month,is_night_transaction,amount_zscore_by_account,transaction_count_by_account,average_amount_by_account,amount_vs_account_average_ratio,transactions_last_1h,transactions_last_24h,transaction_amount_last_24h,hours_since_previous_transaction,high_velocity_flag,rapid_sequence_flag,customer_risk_band_encoded,account_age_days,customer_tenure_days,account_transaction_count,account_total_transaction_amount,account_average_transaction_amount,account_suspicious_transaction_rate,beneficiary_risk_band_encoded,is_new_beneficiary,beneficiary_country_risk_flag,beneficiary_transaction_count,beneficiary_total_amount,device_risk_band_encoded,device_country_mismatch_flag,device_transaction_count,shared_device_flag,round_amount_count_by_account,structuring_pattern_flag,rapid_movement_flag,high_risk_jurisdiction_flag,mule_activity_indicator,account_takeover_indicator,new_beneficiary_high_value_flag,round_amount_repetition_flag
TXN0004814,ACCT000275,CUST000247,BEN000483,DEV000502,False,normal_activity,2025-02-22 22:25:00,134.62,EUR,bank_transfer,travel,DE,NL,web,4.909856857255696,0,0,1,0,0,22,5,2,1,-0.2601202860832917,6,185.865,0.7242891345869313,1.0,1.0,134.62,1179.4833333333333,0,0,1,1244,1281,6,1115.19,185.865,0.0,1,0,0,9,673.44,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0004815,ACCT000393,CUST000063,BEN000058,DEV000581,False,normal_activity,2025-11-27 00:27:00,31.53,GBP,card_payment,electronics,GB,GB,mobile,3.48216274048526,0,0,0,0,0,0,3,11,1,-0.7054096748379816,9,70.19444444444444,0.4491808468539771,1.0,1.0,31.53,1047.85,0,0,1,692,771,9,631.75,70.19444444444444,0.1111111111111111,1,0,0,4,364.69,1,0,14,1,0.0,0,0,0,0,0,0,0
TXN0004816,ACCT000625,CUST000070,BEN000781,DEV000003,True,shared_device_behaviour,2025-06-29 19:42:00,45.93,USD,cash_withdrawal,grocery,NL,NL,mobile,3.8486571298063263,0,0,0,0,0,19,6,6,0,-0.35972420156052765,8,2637.7262499999997,0.01741272431132685,1.0,1.0,45.93,662.5166666666667,0,0,1,54,1787,8,21101.809999999998,2637.7262499999997,0.25,1,0,0,8,745.34,1,1,19,1,0.0,0,0,0,0,1,0,0
TXN0004817,ACCT000013,CUST000454,BEN000458,DEV000292,True,unusual_amount_spike,2025-09-12 06:16:00,1602.6,EUR,bank_transfer,electronics,GB,BR,web,7.380006380768352,0,0,1,0,0,6,4,9,0,2.243143253978488,7,323.63714285714286,4.9518420100112115,1.0,1.0,1602.6,187.83333333333334,0,0,3,1089,536,7,2265.46,323.63714285714286,0.2857142857142857,1,0,0,11,15314.380000000001,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004818,ACCT000376,CUST000043,BEN000247,DEV000037,False,normal_activity,2025-12-11 07:52:00,19.64,USD,card_payment,grocery,US,AE,web,3.027230940613362,0,0,1,1,0,7,3,12,0,-0.802406084818411,4,73.5525,0.2670201556711193,1.0,1.0,19.64,681.1166666666667,0,0,1,1148,506,4,294.21,73.5525,0.0,1,0,1,5,854.5600000000001,2,0,14,1,0.0,0,0,1,0,0,0,0
TXN0004819,ACCT000496,CUST000106,BEN000192,DEV000137,False,normal_activity,2025-02-02 14:35:00,80.36,AED,bank_transfer,electronics,GB,GB,web,4.398883751740304,0,0,0,0,0,14,6,2,0,-0.5673223689262631,5,142.762,0.5628948879954049,1.0,1.0,80.36,-1.0,0,0,2,1278,868,5,713.81,142.762,0.0,1,0,0,5,230.57,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004820,ACCT000633,CUST000457,BEN000001,DEV000019,False,normal_activity,2025-03-26 20:38:00,103.97,EUR,international_transfer,cash_services,SG,NG,mobile,4.653674595047707,0,0,1,1,0,20,2,3,0,-0.17427081906250075,7,135.37285714285716,0.7680269309103955,1.0,1.0,103.97,957.5166666666667,0,0,1,9,616,7,947.61,135.37285714285716,0.0,1,0,1,6,663.33,1,0,7,1,0.0,0,0,1,0,0,0,0
TXN0004821,ACCT000044,CUST000400,BEN000475,DEV000010,True,shared_device_behaviour,2025-07-17 18:31:00,64.41,AED,card_payment,grocery,DE,US,branch,4.180675151973121,0,0,1,0,1,18,3,7,0,-0.19683118072573597,15,76.11200000000001,0.8462528904771913,1.0,1.0,64.41,221.26666666666668,0,0,1,648,571,15,1141.68,76.11200000000001,0.26666666666666666,2,0,0,9,1142.7,1,1,22,1,0.0,0,0,0,0,1,0,0
TXN0004822,ACCT000509,CUST000035,BEN000782,DEV000096,False,normal_activity,2025-09-07 22:28:00,88.89,GBP,card_payment,travel,FR,ZA,branch,4.4985867005853075,0,0,1,0,1,22,6,9,1,-0.40138399511491996,6,133.50166666666667,0.6658343840900863,1.0,1.0,88.89,278.8833333333333,0,0,1,641,1143,6,801.01,133.50166666666667,0.0,1,0,0,7,3127.29,1,0,7,1,0.0,0,0,0,0,0,0,0
TXN0004823,ACCT000562,CUST000395,BEN000029,DEV000338,False,normal_activity,2025-06-23 00:31:00,70.25,EUR,international_transfer,electronics,SG,ZA,web,4.26619481914876,0,0,1,0,0,0,0,6,1,-0.28929878711517454,9,86.69333333333333,0.8103275915103045,1.0,1.0,70.25,1216.9333333333334,0,0,2,1191,885,9,780.24,86.69333333333333,0.0,1,0,0,10,1065.93,2,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004824,ACCT000246,CUST000011,BEN000332,DEV000460,False,normal_activity,2025-01-14 20:43:00,38.09,AED,card_payment,travel,GB,DE,mobile,3.6658666798048634,0,0,1,0,0,20,1,1,0,-0.8120963251916308,14,85.70857142857143,0.4444129608640576,1.0,1.0,38.09,-1.0,0,0,1,1082,1067,14,1199.92,85.70857142857143,0.21428571428571427,1,0,0,8,21630.34,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004825,ACCT000523,CUST000159,BEN000530,DEV000351,False,normal_activity,2025-09-10 11:57:00,23.1,USD,international_transfer,travel,AE,GB,mobile,3.1822118404966093,0,0,1,0,0,11,2,9,0,-1.1571817744800819,7,82.57571428571428,0.27974326592045395,1.0,1.0,23.1,1953.5166666666667,0,0,1,457,1642,7,578.03,82.57571428571428,0.14285714285714285,1,0,0,6,880.36,3,0,7,1,0.0,0,0,0,0,0,0,0
TXN0004826,ACCT000346,CUST000081,BEN000345,DEV000123,False,normal_activity,2025-08-23 23:46:00,61.48,AED,international_transfer,crypto_exchange,DE,GB,web,4.1348465055314305,0,0,1,0,0,23,5,8,1,-0.5323538201748061,4,128.515,0.4783877368400576,1.0,1.0,61.48,3390.983333333333,0,0,1,918,80,4,514.06,128.515,0.0,3,0,0,7,714.91,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004827,ACCT000461,CUST000088,BEN000521,DEV000362,False,normal_activity,2025-01-06 18:17:00,215.74,SGD,card_payment,electronics,SG,US,web,5.378698478494849,0,0,1,0,0,18,0,1,0,1.3837611642727246,8,90.205,2.3916634332908377,1.0,1.0,215.74,-1.0,0,0,2,978,0,8,721.64,90.205,0.125,1,0,0,11,25113.739999999998,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004828,ACCT000273,CUST000205,BEN000571,DEV000139,False,normal_activity,2025-12-09 04:39:00,167.66,EUR,bank_transfer,travel,US,US,mobile,5.127884854146496,0,0,0,0,0,4,1,12,1,-0.31144293323458366,10,1220.601,0.13735856352731152,1.0,1.0,167.66,1708.5833333333333,0,0,1,1186,1519,10,12206.01,1220.601,0.3,1,0,0,8,1099.2,1,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004829,ACCT000125,CUST000104,BEN000773,DEV000277,False,normal_activity,2025-11-21 14:52:00,48.87,GBP,international_transfer,grocery,GB,DE,mobile,3.9094196195580313,0,0,1,0,0,14,4,11,0,-0.30482562680428443,6,56.078333333333326,0.8714595654887509,1.0,1.0,48.87,1236.85,0,0,2,206,2116,6,336.46999999999997,56.078333333333326,0.0,3,0,0,6,518.33,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0004830,ACCT000581,CUST000449,BEN000484,DEV000534,False,normal_activity,2025-04-14 01:20:00,47.97,AED,card_payment,grocery,NL,AE,branch,3.891207865714226,0,0,1,1,1,1,0,4,1,-0.5769656038334469,5,153.14600000000002,0.31323051206038677,1.0,1.0,47.97,2245.866666666667,0,0,1,884,723,5,765.73,153.14600000000002,0.2,1,0,1,4,5118.240000000001,3,0,4,1,0.0,0,0,1,0,0,0,0
TXN0004831,ACCT000152,CUST000370,BEN000568,DEV000081,False,normal_activity,2025-08-11 23:16:00,44.89,EUR,card_payment,gambling,US,SG,mobile,3.8262472284067424,0,0,1,0,0,23,0,8,1,-0.32532077111526925,10,1751.937,0.025623067496148552,1.0,2.0,178.49,11.533333333333333,0,0,1,1146,895,10,17519.37,1751.937,0.1,1,0,0,2,143.28,1,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004832,ACCT000132,CUST000280,BEN000242,DEV000525,False,normal_activity,2025-10-25 22:13:00,44.9,SGD,card_payment,travel,US,GB,api,3.8264651170664994,0,0,1,0,1,22,5,10,1,-0.6729171446653609,9,101.66777777777777,0.44163451765554473,1.0,1.0,44.9,847.6,0,0,1,1414,274,9,915.01,101.66777777777777,0.1111111111111111,1,0,0,12,5763.86,3,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004833,ACCT000621,CUST000116,BEN000121,DEV000163,False,normal_activity,2025-06-13 17:48:00,86.4,SGD,cash_withdrawal,grocery,GB,TR,web,4.470495282661489,0,0,1,1,0,17,4,6,0,-0.27679116216291877,16,425.02,0.20328455131523224,1.0,1.0,86.4,492.05,0,0,1,1301,950,16,6800.32,425.02,0.3125,1,1,1,3,246.67000000000002,1,0,12,1,0.0,0,0,1,0,0,0,0
TXN0004834,ACCT000656,CUST000306,BEN000080,DEV000403,False,normal_activity,2025-01-31 02:15:00,172.73,EUR,bank_transfer,crypto_exchange,TR,NL,web,5.157502369905808,0,0,1,0,0,2,4,1,1,0.6479274667592206,9,112.1,1.54085637823372,1.0,1.0,172.73,-1.0,0,0,3,807,169,9,1008.9,112.1,0.1111111111111111,1,0,0,6,626.4300000000001,2,0,7,1,0.0,0,0,0,0,0,0,0
TXN0004835,ACCT000427,CUST000372,BEN000088,DEV000157,False,normal_activity,2025-05-28 12:08:00,511.08,GBP,international_transfer,electronics,GB,US,mobile,6.238480862833748,0,0,1,0,0,12,2,5,0,2.7932348918432,10,116.343,4.392872798535365,1.0,1.0,511.08,945.0166666666667,0,0,3,768,1602,10,1163.43,116.343,0.0,3,0,0,7,1921.82,1,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004836,ACCT000407,CUST000235,BEN000662,DEV000099,False,normal_activity,2025-05-11 18:08:00,31.6,EUR,card_payment,travel,SG,US,mobile,3.484312288372662,0,0,1,0,0,18,6,5,0,-1.080318554128937,10,92.587,0.34130061455711924,1.0,1.0,31.6,1652.75,0,0,1,1052,1390,10,925.87,92.587,0.3,1,0,0,7,559.5500000000001,1,0,13,1,0.0,0,0,0,0,0,0,0
TXN0004837,ACCT000253,CUST000060,BEN000033,DEV000271,False,normal_activity,2025-10-25 00:06:00,119.83,EUR,bank_transfer,grocery,GB,US,api,4.794384599039216,0,0,1,0,1,0,5,10,1,1.2012841834191843,7,81.88142857142859,1.463457612924612,1.0,1.0,119.83,982.8666666666667,0,0,2,1579,824,7,573.1700000000001,81.88142857142859,0.14285714285714285,1,0,0,5,1014.31,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004838,ACCT000429,CUST000057,BEN000387,DEV000229,False,normal_activity,2025-01-03 10:42:00,108.65,GBP,bank_transfer,cash_services,AE,DE,web,4.697293474863897,0,0,1,0,0,10,4,1,0,-0.24962818334176964,8,190.8775,0.5692132388573824,1.0,1.0,108.65,54.5,0,0,2,898,0,8,1527.02,190.8775,0.125,1,0,0,11,16289.99,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0004839,ACCT000427,CUST000372,BEN000491,DEV000305,False,normal_activity,2025-12-13 13:31:00,49.56,GBP,card_payment,gambling,GB,GB,mobile,3.923160749838602,0,0,0,0,0,13,5,12,0,-0.47256934561990505,10,116.343,0.4259817952089941,1.0,1.0,49.56,178.3,0,0,3,967,1801,10,1163.43,116.343,0.0,2,0,0,9,1009.92,2,0,14,1,0.0,0,0,0,0,0,0,0
TXN0004840,ACCT000362,CUST000298,BEN000538,DEV000142,False,normal_activity,2025-05-10 14:45:00,26.49,USD,international_transfer,gambling,BR,US,web,3.3138223021771545,0,0,1,0,0,14,5,5,0,-0.30062883331601864,12,840.8849999999999,0.031502524126366865,1.0,1.0,26.49,752.4,0,0,1,1765,268,12,10090.619999999999,840.8849999999999,0.16666666666666666,2,0,0,7,10503.45,3,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004841,ACCT000459,CUST000306,BEN000053,DEV000587,False,normal_activity,2025-05-21 12:36:00,85.44,USD,card_payment,grocery,NL,DE,mobile,4.459450531638685,0,0,1,0,0,12,2,5,0,-0.3307070528974254,13,128.89,0.6628908371479557,1.0,1.0,85.44,792.7,0,0,3,548,279,13,1675.57,128.89,0.07692307692307693,2,0,0,6,446.64,2,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004842,ACCT000389,CUST000332,BEN000689,DEV000404,False,normal_activity,2025-04-24 02:11:00,449.39,EUR,card_payment,electronics,GB,NG,web,6.110113874092323,0,0,1,1,0,2,3,4,1,-0.2610672646544823,11,2327.4872727272727,0.1930794661117178,1.0,1.0,449.39,752.0833333333334,0,0,1,1924,1348,11,25602.36,2327.4872727272727,0.18181818181818182,1,0,1,8,953.3599999999999,2,0,5,1,0.0,0,0,1,0,0,0,0
TXN0004843,ACCT000616,CUST000076,BEN000350,DEV000505,False,normal_activity,2025-01-09 05:39:00,84.96,SGD,card_payment,cash_services,GB,US,mobile,4.453882071774309,0,0,1,0,0,5,3,1,1,-0.04630913342593782,10,88.64399999999999,0.9584405035873833,1.0,1.0,84.96,-1.0,0,0,1,240,1787,10,886.4399999999999,88.64399999999999,0.0,1,0,0,4,581.9699999999999,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004844,ACCT000468,CUST000304,BEN000015,DEV000468,False,normal_activity,2025-09-10 20:32:00,32.83,GBP,cash_withdrawal,cash_services,FR,US,mobile,3.521347982792617,0,0,1,0,0,20,2,9,0,-0.47409487434789643,14,116.56642857142857,0.2816419821928636,1.0,1.0,32.83,623.3666666666667,0,0,1,882,2005,14,1631.93,116.56642857142857,0.35714285714285715,3,0,0,2,115.05,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004845,ACCT000270,CUST000275,BEN000107,DEV000435,True,high_transaction_velocity,2025-09-28 15:39:00,57.89,AED,bank_transfer,grocery,GB,NL,mobile,4.07567129695648,0,0,1,0,0,15,6,9,0,-0.49046619349410525,7,135.78714285714287,0.42632902336640327,1.0,1.0,57.89,915.75,0,0,1,1008,2024,7,950.51,135.78714285714287,0.14285714285714285,1,0,0,3,25375.53,1,0,11,1,0.0,0,0,0,0,0,0,0
TXN0004846,ACCT000459,CUST000306,BEN000688,DEV000086,False,normal_activity,2025-04-18 11:54:00,23.9,AED,international_transfer,grocery,US,TR,web,3.214867803470662,0,0,1,1,0,11,4,4,0,-0.7991008857008216,13,128.89,0.18542943595313835,1.0,1.0,23.9,71.78333333333333,0,0,3,515,246,13,1675.57,128.89,0.07692307692307693,1,0,1,8,256.09,1,0,11,1,0.0,0,0,1,0,0,0,0
TXN0004847,ACCT000162,CUST000111,BEN000755,DEV000353,False,normal_activity,2025-02-15 09:24:00,67.81,GBP,bank_transfer,electronics,GB,FR,mobile,4.231349083214389,0,0,1,0,0,9,5,2,0,-0.08526926572090897,12,71.86333333333333,0.9435966417737373,1.0,1.0,67.81,-1.0,0,0,1,300,1866,12,862.36,71.86333333333333,0.08333333333333333,1,0,0,9,584.5500000000001,3,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004848,ACCT000150,CUST000491,BEN000602,DEV000539,False,normal_activity,2025-10-28 10:18:00,123.36,GBP,international_transfer,grocery,NG,US,api,4.823180585190553,0,0,1,0,1,10,1,10,0,1.3370412440997115,6,78.56833333333333,1.570098215990327,1.0,1.0,123.36,917.7166666666667,0,0,1,0,1715,6,471.40999999999997,78.56833333333333,0.3333333333333333,2,0,0,10,3439.13,2,0,1,0,0.0,0,0,0,0,0,0,0
TXN0004849,ACCT000579,CUST000289,BEN000267,DEV000058,False,normal_activity,2025-09-10 12:34:00,35.75,AED,bank_transfer,grocery,FR,NL,web,3.6041382256588457,0,0,1,0,0,12,2,9,0,-0.6180209110666006,8,120.95625,0.29556141166744176,1.0,1.0,35.75,1372.45,0,0,1,607,404,8,967.65,120.95625,0.0,2,0,0,10,1094.09,1,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004850,ACCT000408,CUST000457,BEN000758,DEV000278,False,normal_activity,2025-04-17 09:09:00,3.56,EUR,international_transfer,travel,NL,TR,api,1.5173226235262947,0,0,1,1,1,9,3,4,0,-0.7071067811865476,2,93.2,0.03819742489270386,1.0,1.0,3.56,-1.0,0,0,1,1405,638,2,186.4,93.2,0.0,1,0,1,8,754.4,1,0,13,1,0.0,0,0,1,0,0,0,0
TXN0004851,ACCT000038,CUST000421,BEN000221,DEV000111,False,normal_activity,2025-09-02 10:12:00,85.56,EUR,international_transfer,grocery,US,GB,web,4.460837815098172,0,0,1,0,0,10,1,9,0,-0.34765456303402364,8,1412.15625,0.060588196242448385,1.0,1.0,85.56,409.9166666666667,0,0,2,568,490,8,11297.25,1412.15625,0.125,1,0,0,13,6828.160000000001,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004852,ACCT000249,CUST000462,BEN000187,DEV000006,True,shared_device_behaviour,2025-03-23 12:16:00,42.46,EUR,bank_transfer,electronics,FR,DE,mobile,3.7718409748282835,0,0,1,0,0,12,6,3,0,-0.6052160182215306,9,80.50777777777779,0.527402459389707,1.0,1.0,42.46,99.55,0,0,1,1766,1165,9,724.57,80.50777777777779,0.1111111111111111,3,0,0,7,581.95,1,1,13,1,0.0,0,0,0,0,1,0,0
TXN0004853,ACCT000689,CUST000065,BEN000612,DEV000559,False,normal_activity,2025-08-20 18:12:00,33.93,AED,card_payment,travel,US,GB,api,3.5533460588187404,0,0,1,0,1,18,2,8,0,-0.7748994410453086,8,69.80499999999999,0.4860683332139532,1.0,1.0,33.93,234.2,0,0,1,937,400,8,558.4399999999999,69.80499999999999,0.0,1,0,0,7,15760.11,3,0,11,1,0.0,0,0,0,0,0,0,0
TXN0004854,ACCT000446,CUST000065,BEN000258,DEV000031,True,unusual_amount_spike,2025-06-30 12:03:00,532.59,GBP,international_transfer,grocery,FR,GB,mobile,6.279627753796121,0,0,1,0,0,12,0,6,0,1.3743832854264006,8,214.70625,2.4805519168631562,1.0,1.0,532.59,1282.6666666666667,0,0,1,1317,349,8,1717.65,214.70625,0.25,1,0,0,6,862.82,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004855,ACCT000609,CUST000304,BEN000416,DEV000481,False,normal_activity,2025-03-11 10:19:00,95.61,AED,bank_transfer,cash_services,GB,DE,api,4.570682255529419,0,0,1,0,1,10,1,3,0,0.6342330739818615,9,64.43,1.4839360546329348,1.0,1.0,95.61,51.65,0,0,1,1209,1822,9,579.87,64.43,0.0,1,0,0,6,446.82,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004856,ACCT000384,CUST000112,BEN000530,DEV000217,True,unusual_amount_spike,2025-08-28 14:34:00,385.99,USD,cash_withdrawal,electronics,NG,GB,mobile,5.958398852902647,0,0,1,0,0,14,3,8,0,0.7876560656496148,5,247.61599999999999,1.558824954768674,1.0,1.0,385.99,4291.75,0,0,1,1139,1015,5,1238.08,247.61599999999999,0.2,1,0,0,6,880.36,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004857,ACCT000030,CUST000037,BEN000133,DEV000579,False,normal_activity,2025-03-08 06:13:00,154.07,AED,bank_transfer,cash_services,GB,GB,web,5.043876627876058,0,0,0,0,0,6,5,3,0,0.7447095859148143,7,105.78142857142858,1.4564938485016272,1.0,1.0,154.07,154.01666666666668,0,0,1,949,391,7,740.47,105.78142857142858,0.0,1,0,0,5,575.0,2,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004858,ACCT000126,CUST000347,BEN000741,DEV000009,False,normal_activity,2025-11-21 09:15:00,157.15,EUR,card_payment,grocery,US,GB,web,5.063543949751658,0,0,1,0,0,9,4,11,0,-0.2976908625119283,7,429.34142857142854,0.3660257071461608,1.0,1.0,157.15,293.71666666666664,0,0,1,670,2043,7,3005.39,429.34142857142854,0.42857142857142855,1,0,0,6,1055.53,1,0,18,1,0.0,0,0,0,0,0,0,0
TXN0004859,ACCT000065,CUST000047,BEN000134,DEV000115,False,normal_activity,2025-02-07 06:02:00,52.27,SGD,card_payment,electronics,NG,GB,web,3.9753733209289077,0,0,1,0,0,6,4,2,0,-0.6332648634904987,5,3799.554,0.013756877780918497,1.0,1.0,52.27,468.6333333333333,0,0,1,145,873,5,18997.77,3799.554,0.4,1,0,0,6,366.15,2,0,7,1,0.0,0,0,0,0,0,0,0
TXN0004860,ACCT000515,CUST000268,BEN000795,DEV000432,False,normal_activity,2025-10-24 22:20:00,41.73,GBP,card_payment,travel,US,DE,web,3.7549012496559335,0,0,1,0,0,22,4,10,1,-0.715821219899783,12,156.87833333333333,0.26600231601984553,1.0,1.0,41.73,903.9333333333333,0,0,3,1443,88,12,1882.54,156.87833333333333,0.16666666666666666,2,0,0,8,675.59,1,0,13,1,0.0,0,0,0,0,0,0,0
TXN0004861,ACCT000530,CUST000140,BEN000222,DEV000468,False,normal_activity,2025-04-15 20:57:00,74.81,USD,bank_transfer,cash_services,FR,US,mobile,4.328230210068212,0,0,1,0,0,20,1,4,0,-0.2816764755133145,13,98.47307692307692,0.7597000351521307,1.0,1.0,74.81,655.7333333333333,0,0,1,1671,826,13,1280.1499999999999,98.47307692307692,0.07692307692307693,1,0,0,10,1097.77,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004862,ACCT000320,CUST000284,BEN000334,DEV000048,False,normal_activity,2025-07-11 10:39:00,58.51,GBP,cash_withdrawal,grocery,AE,GB,mobile,4.086144365656761,0,0,1,0,0,10,4,7,0,-0.5532533663170627,6,106.95166666666667,0.547069548549968,1.0,1.0,58.51,595.7,0,0,1,1151,1066,6,641.71,106.95166666666667,0.0,1,0,0,6,8242.31,1,0,7,1,0.0,0,0,0,0,0,0,0
TXN0004863,ACCT000508,CUST000373,BEN000203,DEV000097,False,normal_activity,2025-11-08 09:20:00,13.77,EUR,bank_transfer,electronics,DE,NG,mobile,2.6925980965432883,0,0,1,1,0,9,5,11,0,-0.85254389831779,9,63.80555555555556,0.21581192860252502,1.0,1.0,13.77,1372.1833333333334,0,0,1,1155,1642,9,574.25,63.80555555555556,0.1111111111111111,2,0,1,7,1303.15,2,0,9,1,0.0,0,0,1,0,0,0,0
TXN0004864,ACCT000387,CUST000496,BEN000432,DEV000203,False,normal_activity,2025-12-24 01:49:00,373.42,GBP,bank_transfer,grocery,FR,TR,api,5.925378161980122,0,0,1,1,1,1,2,12,1,3.0287348971160752,13,81.27461538461537,4.594546504254334,1.0,1.0,373.42,1182.6833333333334,0,0,1,343,810,13,1056.57,81.27461538461537,0.07692307692307693,2,0,1,6,641.72,1,0,9,1,0.0,0,0,1,0,0,0,0
TXN0004865,ACCT000518,CUST000040,BEN000001,DEV000021,False,normal_activity,2025-07-02 09:56:00,126.84,USD,card_payment,cash_services,NL,NG,mobile,4.850779482017964,0,0,1,1,0,9,2,7,0,1.7995793939391598,9,58.337777777777774,2.174234344049977,1.0,1.0,126.84,496.9,0,0,1,1143,1190,9,525.04,58.337777777777774,0.2222222222222222,1,0,1,6,663.33,2,0,9,1,0.0,0,0,1,0,0,0,0
TXN0004866,ACCT000471,CUST000373,BEN000137,DEV000470,False,normal_activity,2025-04-19 05:28:00,43.94,EUR,bank_transfer,grocery,GB,BR,mobile,3.8053282667571833,0,0,1,0,0,5,5,4,1,-0.935936955428632,6,84.21333333333332,0.521770107663078,1.0,1.0,43.94,2428.8333333333335,0,0,1,1800,1439,6,505.28,84.21333333333332,0.16666666666666666,1,0,0,7,17641.36,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004867,ACCT000319,CUST000197,BEN000416,DEV000402,False,normal_activity,2025-09-29 23:14:00,11.88,EUR,card_payment,travel,GB,DE,mobile,2.5556757206762075,0,0,1,0,0,23,0,9,1,-0.5990107096471753,10,249.743,0.0475689008300533,1.0,2.0,101.02,10.383333333333333,0,0,1,1970,885,10,2497.43,249.743,0.2,1,0,0,6,446.82,2,0,6,1,0.0,0,0,0,0,0,0,0
TXN0004868,ACCT000458,CUST000359,BEN000556,DEV000450,False,normal_activity,2025-12-31 19:17:00,56.69,AED,cash_withdrawal,crypto_exchange,GB,SG,branch,4.055083848268798,0,0,1,0,1,19,2,12,0,-0.3345885273869921,13,515.8007692307692,0.10990677676681962,1.0,1.0,56.69,280.7,0,0,2,1139,724,13,6705.41,515.8007692307692,0.23076923076923078,1,0,0,5,373.11,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0004869,ACCT000224,CUST000263,BEN000771,DEV000282,False,normal_activity,2025-04-19 23:44:00,39.28,SGD,cash_withdrawal,grocery,GB,US,branch,3.6958550678503617,0,0,1,0,1,23,5,4,1,-0.3787693064770181,9,658.7577777777777,0.05962737947854717,1.0,1.0,39.28,273.55,0,0,1,895,1297,9,5928.82,658.7577777777777,0.1111111111111111,1,0,0,8,785.47,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004870,ACCT000525,CUST000245,BEN000670,DEV000385,False,normal_activity,2025-05-21 14:13:00,63.15,AED,card_payment,grocery,GB,ZA,api,4.161224091061645,0,0,1,0,1,14,2,5,0,-0.42297873332605673,8,2787.98125,0.02265079795640663,1.0,1.0,63.15,1723.2333333333333,0,0,1,317,1195,8,22303.85,2787.98125,0.25,2,0,0,3,397.11,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004871,ACCT000640,CUST000225,BEN000738,DEV000344,False,normal_activity,2025-10-30 20:41:00,9.51,EUR,bank_transfer,travel,GB,SG,mobile,2.3523271848888596,0,0,1,0,0,20,3,10,0,-0.3861095475831624,8,683.4862499999999,0.013913959498087929,1.0,1.0,9.51,297.93333333333334,0,0,1,1070,416,8,5467.889999999999,683.4862499999999,0.125,1,0,0,4,271.82,2,0,9,1,0.0,0,0,0,0,0,0,0
TXN0004872,ACCT000145,CUST000305,BEN000639,DEV000417,False,normal_activity,2025-04-06 18:41:00,43.6,USD,card_payment,travel,GB,DE,web,3.7977338590260183,0,0,1,0,0,18,6,4,0,-0.4471256630522732,7,98.3442857142857,0.4433404511846139,1.0,1.0,43.6,113.0,0,0,2,1564,457,7,688.41,98.3442857142857,0.14285714285714285,1,0,0,8,673.02,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0004873,ACCT000467,CUST000360,BEN000622,DEV000271,False,normal_activity,2025-07-25 20:52:00,46.05,USD,international_transfer,travel,GB,DE,mobile,3.8512108660313884,0,0,1,0,0,20,4,7,0,-0.37560898638902074,8,179.105,0.2571117500907289,1.0,1.0,46.05,966.8166666666667,0,0,1,1570,0,8,1432.84,179.105,0.125,1,0,0,9,2485.52,1,0,9,1,0.0,0,0,0,0,0,0,0
